품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Shih Tzu(시추),MN              ,2046,F_센트럴,식도이물 소고기 목뼈 간식 lc refer 혈액검사 crp 상승 mild ray 식도이물 tx 내시경으로 위내로 밀어넣음 식도 염증 확인 ,x,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,77,3
Pomeranian(포메라이안),MN,2071,C_잠실ON,cc 구토 month month 단추. 어제 새벽. time 간격으로 번 구토. 오늘 밥은 잘 먹음. time 에 토함. 풀무원 퍼피 사료. 후코이단. 개껌. 닭가슴살. 어제 time 경 혈액 검사 전해질 문제 없음. 어제 time 경 맥주 소량 핥아 먹음. plan 내일 단식하고 내원시 초음파 후 단추로 강력히 의심되면 내시경 진행하기로. 초음파 예약 time . ,,1, 구토 / 설사 / 혈변 (원인 미정) , 소화기 질환 ,구토(급성/만성),구토(급성/만성),206,0
British Shorthair Cat(브리티쉬 숏헤어 고양이),MN              ,2046,G_부천이지,구토 식욕부진등의 소화기 증상 없음 방사선상 위내 고음영의 이물 저류상태 재확인시 비슷한 위치 이물 확인 내시경 외과적인 방법으로 이물 제거 요망 e 내시경 진행후 내시경으로 빼지 못할 상황일 경우 위절개 진행 내시경 동의서 작성 완료 추가시술 이물제거 수술 동의 비용안내 완료 내시경만으로 이물 제거시 점막손상 여부에따라 당일퇴원 혹은 입원 필요할 수 있음 수술 진행되면 장기 입원 가능성 안내 주치의 황원장님 출근 가능시간 고려해서 진행 진행시 연락 드리기로 수술명 내시경 위절개 위내 이물제거. 술전검사 결과 특이사항 chemistry cbc electrolyte ray sono b.p 수술전 처치 항생제 세파 진통제 트라마돌 fluid ns 마취종류 호흡마취 isoflurane 기타 위점막 궤양부 확인. 내시경 통한 이물제거 시도했으나 털이 뭉쳐있는 형태의 이물 grip 실패. 위절개술 실시 하여 이물제거 분홍 고무줄 머리끈 형태의 선형 이물 주변으로 털들이 단단하게 뭉쳐진 형태. 항생 진통제 처치. cefotaxime time kg tid metronidazole time kg bid famotidine time kg bid tramadol time kg tid hr 금식. 일주간 입원처치. 식이 구토 배변 확인. ,,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,635,3
Poodles(푸들),FS,2082,D_VIP, time 전에 외출후 보호자님이 피 섞인 구토물 발견하심 갈색성 사료소화추정 및 혈액 양상 오전에 연어 말린거 먹임 혈토 후 활력 저하 및 식욕 저하 보임 우유는 마시는 정도 당시 이물 이나 약물등을 먹은 것 처럼 보이지 않음 평소 이물은 잘 주어먹음 가끔 쓰레기통도 뒤짐 두달전까지는 빈발적인 공복성 구토를 함 두세달전에 사료를 변경 이후로 구토 호전됨 가끔 컥컥거리는 증상을 보임 보호자님 인사시 흥분할때 보이는 양상 정상 배변 배뇨 봄 다소 떠는 양상 보임 일주일전에 사료 변화 당시 gi 증상 없음 피하출혈반점 pe bar normal skt pink mm crt sec 구강내 출혈 없음 no abdominal pain 도 혈액도말 nrf 분변도말 nrf cpl 방사선 nrf hematemesis pancreatitis gastroenteritis 혈토를 주증으로 내원한 환자로 약 두달전까지 만성적인 공복성 구토를 보였던 이력있음 금일 검사상 cpl외의 기타 혈액검사 수치는 정상으로 확인됨 이물 섭취는 정황상 많이 의심되지는 않지만 완전 배제는 어려운 상황 야간 응급내원으로 복부초음파 진행하지 못함 혈토에 대한 원인으로 췌장염 원발 만성적인 구토에 대한 위장염 및 위궤양 발생과 이로인한 이차적인 췌장염 병발 이물에 의한 가능성 등으로 판단됨 입원 처치하여 급성췌장염 및 위장염 에 대한 처치 필요 안내드렸지만 보호자님 비용 부담과 내일 오전 내원가능하셔서 금일 항구토제 및 위장염에 대한 대증처치후 내일 영상검사등 추가 검사 진행 할 예정 tx cerenia cc kg sc sid sucral cc po rx metro kg sid meto kg sid famo kg sid tra kg sid amocra kg sid ,위장염,"101,28,21", 췌장염 , 간 · 담도계 및 췌장 질환,"혈토,기력저하,식욕부진, 식욕저하",혈토,863,6
Siamese Cat(샴 고양이),MN,2087,D_VIP, refer. 앙리동물병원 의뢰병원관련 진료전 전화완료 진료후 전화완료 초진일 전화 안됨 원장님 요청사항 주호소 만성신부전 현증경과 작년에 북악동물병원에서 검진진행 bun cre sdma 수치는 로 나옴 절뚝거림으로 앙리 ah에서 소염제 month 처방 받으심 tramadol 절뚝거림으로 앙리 ah에서 진통소염제 주사 처치 후 소염제 month 간 경구 복용 tramadol 복용 month 째부터 시름시름 앓기 시작 하얀 거품 구토 식욕 활력 저하 앙리 ah 내원하여 혈액검사 진행 bun 측정 불가 cre 주간 수액 처치 후 컨디션 개선되어 day 재진 진행하기로 하심 수치는 많이 높으나 임상적으로는 신부전 기정도로 해당한다고 들으심 귀원 후 수액 처치 전보다 좋아졌다고 보호자분도 느끼심 인흡착제 크레메진 처방 받으셨음 오전 식욕 및 활력 저하 헛구역질 확인 time 입원처치위해 본원내원함 신체검사 mental normal hr rr 회 bp time hg bcs mmc crt 탈수평가 normal 혈액검사 신장수치 여전함 bun cre ip 빈혈은 정상 하한치 고k혈증 고na혈증 영상검사 복부초음파 urinary system by hyuna imaging dx ddx renal mass primary renal neoplasia hematoma granuloma comment 좌측 신장 후극에서 유래한 것으로 판단되는 . time 크기의 불균질한 저에코 종괴가 관찰됨 변연은 불규칙하나 분명하고 혈류반응은 가장자리로 부분적 혈류만 관찰됨 외상 등의 히스토리가 없는 경우 해당 종괴는 신장 유래의 renal cell carcinoma 등의 악성 종양 가능성이 높을 것으로 판단되며 혈종 육아종 등의 가능성도 있음 ct 촬영 및 수술적 제거 또는 크기 변화의 초음파 재검 등이 추천됨 dx ddx ckd lt kidney tumor 현재 심한 질소혈증 보이며 좌신에는 종양의심소견이 관찰됩니다. 심한 요독증의 원인이 종양때문일수도 있지만 아닐가능성도 있기에 일단 당장의 종양처치보다는 신부전의 안정화를 먼저 해결하자고 안내드림 추후 ct촬영하여 수술적제거 조직검사등의 추가검사가 필요함 당분간 매일 신장수치 전해질검사 진행될거라고 안내드림 rx 식이 d can d 건 료 내복약 renamezintime bid azodyl bid renal advanced sp bid ipakitin sp bid tx 수액처치 s fold 주사제 metoclopramide time kg bid famotidine time kg bid 신장수치 전해질재검사 임상증상 확인 ,,"1,62", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"구토(급성/만성),고질소혈증",구토(급성/만성),1273,1
A.Cocker Spaniel(아메리카 코커),FS              ,2001,G_부천이지,어제 저녁부터 호흡이 거칠고 빠름 식욕 없고 잠도 못잠 heart murmur 검사 방사선 검사 전반적인 심비대 관찰. 전엽으로 향하는 폐정맥 폐동맥 약간 확장. 우측 후엽내 간질패턴 및 폐포패턴 밀도항진 관찰. 우측 전엽과 중엽 사이 중엽과 후엽 사이 좌측 전엽 cranial part와 caudal part 사이에 얇은 fissure line 관찰되어 소량의 흉수 의심. 심장초음파 검사 echocardiography 좌심실 좌심방 우심실 우심방 모두 확장 관찰. 이첨판의 심한 prolapse와 함께 일부 닫히지 않는 구멍 관찰. la ao ratio 약 로 심한 좌심방 비대 관찰. 이완기시 폐동맥 판막이 우심실 방향으로 휘어지져 폐성고혈압 의심. mode ivsd time lvidd time lvpwd time lvids time fs 이완기시 좌심실 내강직경이 매우 많이 증가되어 심한 volume overload 상태. doppler mode mr tr 관찰되며 정확한 역류량은 평가하지 못함. 이완기 장애는 없음. e파 속력 약 time s이며 e 값 로 좌심방내 압력 약간 증가된 상태. conclusion 정확한 심각도는 평가 진행하지 못하였으나 mvi tvi 질환 및 폐성고혈압 심할 것으로 보임. 복부초음파 검사 담낭벽 이중벽으로 관찰되어 울혈성 또는 담낭염 고려. 복강내 소량의 복수 관찰. 좌측부신은 약 time 두께 우측은 time 두께로 측정되어 비대 관찰되지 않음. 상담 심부전에 의한 폐수종 다른 질환 가능성 있음 bw rr 분 bp time hr 호흡수 오후 time 회 분 라식스 time kg 오후 time 회 분 라식스 time kg 도부타민 cri 오후 time 회 분 오후 time 회 분 오후 time 회 분 라식스 time kg ,2231,"21,1401", 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,"식욕부진, 식욕저하,빈호흡","식욕부진, 식욕저하",883,8
Schnauzers( 슈나우져),F,2092,D_VIP, cc 혈뇨 피부질환 hpi 약 두달전에 생리함 생리 끝날무렵 미용함 이후 피부에 각질 유사 피부증상 보임 약 한달반전부터 엉덩이 주변 핥고 뇨에 피가 섞임 month 전 로이동물병원 방문하여 별다른 검사 없이 생리에 대한 잔여 영향으로 섞여 혈뇨인것같다라고 들으심 당시 피부 이전에는 피가 조금씩 묻어있는 양상이었지만 어제는 다량의 혈뇨 관찰됨 뇨량 오줌이랑 전반적으로 섞여있는양상 배뇨 자세를 여러번 보이고 화장실을 자주 왔다갔다하며 안절부절 못함 증상 보이는 시점 주변 특별히 잘못먹은건 없음 심장사상충 예방 안하심 호흡은 다소 양호한편이나 간헐적인 켁켁거리는 증상 보임 평소 뇨를 참는 성격아님 항문낭 평소에 잘 안짜주심 phi med month 전 로이에서 피부약 처방받음 sur tru vac 기초 boosting diet dog 랑 month 전에 사료 변경 피부 저알러지사료 eh indoor with 마리 푸들 사이 좋지않음 systemic gen 활력 및 식욕 양호 음수력 양호 skin 지루성 피부질환 들으심 nervous eent 눈은 평소 안좋음 res cv gi ur for this symptom rep 생리 한달반전 종료 뇨검사 염증 세포 및 구균 확인됨 복부초음파 full scan imaging dx ddx renal cyst urolithiasis cystitis comment 우측 신장의 . time 크기의 낭포 확인됨 그 외 신장의 크기 모양 피질에코 양호 방광 벽 비후 time 및 방광 내 다수의 거대 결석 확인됨 radiologist 이현아 dvm ms cystitis urolithiasis 혈뇨를 주증으로 내원한 환자로 금일 영상 검사상 방광내 큰 크기의 결석 개 관찰되며 현재 폐색을 유발하지 않음 방광벽 심한 비후 확인되었음 뇨 검사상 다수의 염증세포 및 구균 확인되었음 수술적 제거로 방광염의 원인인 방광결석 제거 필요 안내드렸으나 보호자님 심한 비용 부담으로 내복약 처치만 원하심 방광염에 대한 대증처치 처방함 보호자님 상태 모니터링후 재내원 예정 ,방광염,8, 방광 결석 , 비뇨기과 질환 ,혈뇨,혈뇨,1010,2
Pomeranian(포메라이안),FS              ,2082,E_24시아이, 췌장염 과식 어제 밤을 아주 많이 먹었습니다. 그 후로 구토. 점막창백 잘 못걸음 식욕 활기 없음 구토 여러차례. 설사 없음 백신 모두 했음 사상충 모두했음 췌장염 키트 양성 기타 검사.참조 입양한지 한달. 성견입양. de barking 했음. 이전 주인인 하루 소주컵 개 정도로 사료줌. 현재 식탐 매우 강함. 영양실조로 인한 소화장애 췌장염.진단. 퇴원후 회복되면.사료 하루 회 공급. 매일 꾸준히 먹는량 늘리도록 당부. ,-,"1,1303,1901", 췌장염 , 간 · 담도계 및 췌장 질환,"구토(급성/만성),운동실조,점막창백",구토(급성/만성),239,6
Maltese(말티즈),MN              ,2001,G_부천이지,오전 time time 자발 음수 호흡수 증가 회 분 보행 가능 호흡수 오전 time 회 오전 time 회 오전 time 회 오전 time 회 오전 time 회 오전 time 회 오전 time 회 오전 time time 회 라식스 처치 오전 time time time time 처치 산소 공급 라식스 time kg dobutamin cri nitroprusside cri enoxaparine money cc kg tid 세파 time kg 파모티딘 time kg tid 엔로 time kg sid 내복약 에날라프릴 time kg 라식스 time kg 스피로락톤 time kg 피모벤단 time kg 실데나필 time kg bid radiographic findings thorax mild bronchio interstitial alveolar pattern is visible in caudal lung lobes. bilateral pulmonary artery are dilated. cardiac axis is deviated to the right from the vd view. abdomen small intestines are flilled with fluid. radiopaque materials are visible in the bilateral kidneys. appendicular skeleton misc. ultrasonographic findings anechoic cyst is visible in the liver. bilateral kidneys echogenecity are moderately increased with multiple anechoic cysts. honey comb pattern is visible in the spleen. echocardiogphraphic findings normal a high margin em low margin em am normal systolic function contractility lv geometry normal la pressure over time sec mitral regurgitation dilated and regurgitation of pa 오전관리사항 food d 식욕없음 urine feces etc tx 오후관리사항 food d 식욕없음 urine feces etc 낮 time 구토 회 tx cefazolin time kg iv famotidine time kg iv enrofloxacin time kg sc enoxaparin money cc kg iv ,,14, 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,호흡곤란,호흡곤란,1275,8
Shih Tzu(시추),MN              ,2046,F_센트럴,cc time 양 등뼈 섭식후 흉부 식도 걸림 바우미우에서 방사선 혈검 후 내원 crp tx 내시경하 이물 위내로 밀어 넣음 ce 추후 month 간 식도염증에 의한 천공 가능성 있음 금번 치료 이후 식도 섬유화로 식도폐색 유발가능 구토증상 propofol time ,,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,149,3
Yorkshire Terrier(요크셔 테리어),MN              ,2082,H,s cc melena hematochezia hx diarrhea 개월전부터 fecal score 번과 번을 오가면서 봄 melena fecal score 번으로 어제 아침부터 회정도 봄 vomiting 내원 time 전 회 구토 hematemesis 소화된 검은색 anorexia 내원 month 전 아침부터 전혀 먹지 않음 lethargy 내원 month 전부터 활력 저하 정도의 활력 보임 polyuria year 전부터 polyphagia 몇년전부터 activity 수면 시간 증가 따뜻한 곳을 선호함 어려서부터 phx environment indoor food vaccination deworming pe mentation qar bt hr bpm bp time hg cuff size mm pink to amber crt skin turgor hydration abd gi cranio medial pain rx 복강내 중복부의 미약한 장간막 선예도의 감소 소장 전반적으로 가스음영 부재 소장 확장소견은 음. 간비대 소견 흉부 방사선 사진 특이소견 없음. blood works leukocytosis thromocytopenia manual cout money ul non regenerative left shift toxic change dohle body basophilic foamy cytoplasm monocytosis lymphopenia hyponatremia hypochloremia hypoalbuminemia marked azotemia hyperphosphatemia marked increase in alp activity marekd increase in crp concentration ua isosthernuria us 담낭벽 두께증가 담낭내 echogenic sludge 총담관이 췌장개구부에 이르기까지 벽이 두꺼워져 있음. 담낭과 가까운 총담관 직경 약 time 십이지장 개구부 총담관 직경 time 간에코 감소 간실질내 저에코성 결절 여러개 확인됨. 중복부 및 하복부에 걸쳐 장간막 지방의 복막염 소견 소량의 복수 소견 급성 췌장염의 명확한 증거가 보이지는 않음. 위 소장의 점막 염증 소견. 신장 피질 에코 상승 변연 불규칙 신우의 미약한 확장소견. dx pancreatitis acute or acute on chronic ckd staging not determined peritonitis ddx cholangiohepatitis cholecystitis 보호자분 거리와 비용문제로 서서울로 가시길 원하심 ,,, 췌장염 , 간 · 담도계 및 췌장 질환,,,1263,6
친칠라,MN,2046,D_VIP, money 결제하셨습니다. 미리 어제 오전부터 구토 증상 보임. 토사물에 비닐 휴지등 나옴. 어제 밤까지 비닐들 계속 토하고 나중에는 묽은 위액만 나옴. 원래 식탐이 많은 아이라서 평상시에 재활용 봉투같은거 찢어놓음. 어제 점심부터 사료도 거의 안먹음. 오늘 오전에는 갈색 연변봄. 복부초음파 full scan by hyuna findings 위내 gastric body 강하게 shadowing 나타내는 물질 관찰됨 소장의 전반적인 미약한 확장 관찰됨 공장림프절의 종대 및 에코 저하 imaging dx ddx gastric foreign body gastroenteritis reactive lymphadenopathy 내일 초음파 재검 후 위 내 이물소견 여전히 관찰되면 내시경예정. ,위장염,"1,2", 소화관 이물 / 섭취 , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),387,3
Shih Tzu(시추),FS,2101,D_VIP,s month 중순부터 month 초에 첫생리 이후 오줌을 이곳저곳에 누고 오줌을 한꺼번에 몰아서 보기시작 month 말경부터 힘도없고 식욕이 떨어지며 섭식량 감소 북악ah 내원하여 방광염 진단을 받으심 혈검 초음파 내복약 month 먹이셨는데 좋아지다가 다시 안좋아짐 어제부터 활동성이 떨어지고 누워있고 다리에 힘이없고 비틀거리고 오늘 아침부터 식욕이 아예없는상태 평상시 month 회 급여 오늘저녁 오줌에 피가 섞여나오기시작 하루에 오줌 번정도를 많이 누고있음 구토 설사는 없음 bw kg dehydration bp pcv wbc money crp tp alb na cl 방사선상 관상의 구조물 확인됨 간이 초음파상 양측 자궁각 확장 의심됨 지속적으로 확인되는 분비물은 뇨가 아니라 자궁삼출물로 생각됩니다. 관상 구조물의 불규칙한 내부마진과와 가득찬 fluid는 방광이 아니라 자궁으로 생각됨 tx 항생제 cepha metro 진통제 처치 npo 자궁축농증 의심되는 상태로 수술 필요성 고지 익일 초음파로 재확인 필요 ,,, 자궁 축농증 , 생식기 질환 ,,,516,5
Poodles(푸들),MN,2046,B_W,hx 보호자가 외출했을 때 젤리 다량 먹고 나서 구토 포장지는 먹지 않음 보호자가 돌아와서 여러 곳에 구토 흔적 있는 것 발견 젤리 원재료에 포도 농축물 포함되어 있음 pe bar hr bpm rr time pm bt crt sec normal skin turgor normal pupil size pupillary light reflex ou abdominal ray ingesta and fluid distended stomach bloodwork cbc within normal limits hematocrit near the upper limit of normal chemistry mildly increased ast electrolytes mild hypokalemia increased na ratio blood gas ph pco chco etc. tx hydrogen peroxide solution time kg po for emesis induction 구토 유발하여 위 내 젤리 사료 액체 나옴 구토물에서 젤리의 과일 향기가 많이 남 구토 유도 후 흡착제 위장관보호제 등 약물 처방 수액 요법 등 입원 치료 권고하였으나 보호자가 집이 멀어 원하지 않음 ce 사흘 후 집 근처 동물병원에서 신장 관련 혈액 검사받도록 권고 물 많이 주고 배뇨 상태 지켜보기 배뇨량 감소 있을 경우 문의 및 내원 tx cimetidine time kg sc maropitant time kg sc kremezintime dog po sucralfate suspension dog time dog po rx kremezintime dog bid po fordays sucralfate suspension dog time dog bid po fordays ,젤리 과량 섭취,1, 소화관 이물 / 섭취 , 소화기 질환 ,구토(급성/만성),구토(급성/만성),869,3
Shih Tzu(시추),FS              ,2001,E_24시아이,부토파놀 amp hw kit mf ecg 호흡성부정맥 bg 패혈증 bp us 쿠싱 자궁축농증 난소낭종 좌측신장 쪼그라들었고 우측신장의 보상적반응으로 살고 있음 echo 폐성고혈압 tr pr 환자상태 때문에 다음번에 정확히 측정할것. 당장 중요한문제 자궁축농증 패혈증 underlying disease 쿠싱 폐성고혈압 보호자가 한솔이랑 본원에 중성화한암컷이라고 해서 자궁축농증 배제했다고 함. 쿠싱에 대한부분은 보호자도 인지 한솔원장님도 인지. 술전 보호자한테 자궁축농증에 대한 수술은 한솔ah 본원 어디서도 하셔도 된다고 말씀드리라고 초이스 원장님 다만 패혈증 상태로 본원이 더 적합할듯 . 한솔원장님이 자궁축농증 수술비 세게받고 본원에서 수술하랍니다. ,2001/2245/2087,"75,0", 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,"심잡음,기타 증상",심잡음,366,8
Poodles(푸들),F,2071,C_잠실ON,cc 지난 day 저녁 치킨을 먹던 도중 치킨과 뼈 일부를 먹음 day 아침에 회 구토. 그 이후 식욕절폐 설사는 없음. 세레니아 투여 후 조영제 먹고 구토함. 조여제 먹기 전에도 구토를 보임 ,,1, 구토 / 설사 / 혈변 (원인 미정) , 소화기 질환 ,구토(급성/만성),구토(급성/만성),108,0
Bichon Frish(비숑 프리제),MN              ,2043,F_센트럴, history 어제 저녁까지 상태 및 식욕 양호하였고 식이나 환경 상의 특이점은 없었음 새벽부터 구토 번 정도 하고 아침에는 혈변 기운이 없습니다. objective elevated crp 명일 증가의 가능성 고지 cpl negative tentaitive diagnosis hge 금일 금식 후 증상 및 수치 안정화 시 급여 개시 급여 개시 후에도 상태 안정 시 퇴원 결정키로 ,x,"1,42", 위염 / 위장염 / 장염 , 소화기 질환 ,"구토(급성/만성),혈변",구토(급성/만성),213,4
Mixed(혼합),F               ,2087,G_부천이지,시흥 박한준동물병원 의뢰환자 십자인대 ctwo 수술 후 신부전환자 병원 한메일로 검사자료 보내셨음. 현재 신장수치 bun crea month time 경 십자인대수술 경골절골법 술전 신장수치 이상무. 술후 month 후 bun상승 crea 수액처치 술후 month 후 신장수치 정상후 퇴원 술후 month 차 신부전증상 bun crea 집에서 주로 사람음식 먹고 자랐으며 포도알 알섭식 평소 포도알 자주 먹었다고 함 c.c 식욕결핍 구토 hpi 십자인대 수술 이후 식욕결핍 물만 먹어도 구토 온몸 떨고 panting 심함 수술 이후에 식욕이 없어 보호자분께서 포도를 먹이셨음 phi 평상시 사람 음식 및 간식 다량 먹어왔음 포도 짜장면 등도 예전부터 먹이셨음 o. 혈액검사 severe azotemia anemia wbc 상승 crp 상승 dimer 상승 간수치 상승 고지혈증 cpl kit strong pos. 뇨검사 당검출 단백검출 저비중뇨 방사선 복부 우측 상복부 음영 hazy함 초음파 담낭내 슬러지 간 우측 중엽 밀도 증가 고에코의 원형의 종괴 양측 신장 에코 상승 수신 확장 corticomedullary definition 없음 다수의 낭포 좌측 부신 종대 및 corticomedullary definition 없음 우측 부신 에코 저하 및 고에코 부분 확인 췌장 mixed echo 미약한 부종 a. 만성신부전 췌장염 간내 mass 보호자 상담 저혈당임에도 불구하고 뇨에서 당 검출되는 상황으로 세뇨관 손상 심한 것으로 사료되며 포도의 영향이 컸을 것을 생각됨. 예후 안 좋아질 가능성 충분히 있고 사망가능성도 있음 고지함 ,"2082, 2084","1,21", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"구토(급성/만성),식욕부진, 식욕저하",구토(급성/만성),805,1
Yorkshire Terrier(요크셔 테리어),MN,2082,D_VIP, cc 만성췌장염 구역질 hpi year 전 간이 좋지 않아 ct 촬영 소간증 말씀 들으심 간염이나 간경화 초기로 들으심 pss는 배제 당시 nh 수치가 높았다고 함 식이 급여량은 늘지않았으나 체중증가 치아때문에 지역병원 내원시 심잡음 확인되어 건대 내원 당시 심장은 괜찮았으나 췌장염 수치가 지속적으로 높았다고 함 year 마다 주기적 점액변 month 걸림 구토 최근에는 구토는 없으나 구역질은 자주 공복 식후 무관 적을 때는 month 에 회 많을 때는 자주 phi med for this symptoms 보조제 젠토닐 오메가 유산균 lypex 루비날은 현재 중단 sur 중성화 양측 슬개골 수술 가슴 외상으로 수술 tru vac 거의 안함 hw 올 초에 diet 자연식 기름진 것 배제하고 쇠고기 닭가슴살 밥 계란 양배추 밤 단호박 eh indoors other dog 산책 거의 안함 systemic gen 먹는 것은 잘 먹음 소심한 편 식욕이 왔다 갔다 함 skin nervous eent res cv gi 현증 ur 얼마 전 일시적으로 소변 횟수가 크게 늘음 rep ms 슬개골 ivdd ns 여윈 편 bcs 치아 상태 매우 양호 양측 후지 근육량 감소 수술 했음에도 우측 후지 patellar gii 발목관절 강직도 증가 및 cp 지연 요추부 경미한 back pain normal ln apical beat midly increased no murmur 복부초음파 full scan by hyuna findings 담낭 내 점액성 슬러지 및 담낭벽의 미약한 점액 축적 간 크기 작아져 있으나 에코 텍스쳐 양호 신장 크기 모양 양호하나 수질의 석회화 관찰됨 췌장 양호 위장관 양호 부신 크기 양호 imaging dx ddx gb mucocele early nephrocalcinosis 비특이적인 과거 병력 관련 대부분은 정확한 진단이 아니라 problem들에 대해 들으신 상황으로 관리 욕구 무척 높고 아끼심 췌장염 관련 근래까지 만성 췌장염상태였던 것으로 추정되며 현재 적절히 관리 중을 판단됨 spec 결과 통보 후 장기 모니터링 간 관련 특별히 기능저하나 문제가 있다고 보기 어려움 담낭 관련 단순 슬러지보다 초기 점액종으로 판단되며 기저질환은 불분명 장기적인 모니터링 추천 구역 관련 비소화기성 원인 중 식이 관련 만성 췌장염 담낭 등 여러가지 관련요인들이 있으나 어떤 것도 특별한 치료를 요하는 수준의 문제라고 보기는 어려움 그럼에도 불구하고 만성적인 zolinger ellison syndrome 헬리코박터 초기 ibd 등 가능성 있어 대증적인 치료 후 반응 추천드렸으나 약물은 원치 않으심 대신 당분간 겔포스 등 복용해보기로 함 기타 problem list 참고 중장기적인 모니터링 추천 심장 포함 spec 결과 통보 month 주기 정기 검진 추천 ,,68, 췌장염 , 간 · 담도계 및 췌장 질환,"구역질, 오심 ","구역질, 오심 ",1387,6
K.C(Korean Cat),MN              ,2087,D_VIP, 주간 by 윤 내일부터는 crea만 재겠음 정상변 배변함 cbc상 wbc 높으나 도말상 stress leukogram 보이고 있어서 주사제는 cefa famo만 두고 모두 중단함 ,Pancreatitis,"28,1,21", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"기력저하,구토(급성/만성),식욕부진, 식욕저하",기력저하,101,1
Mixed(혼합),FS,2043,B_W,집에서 구토했다고하며 출근때문에 애기를 맡겨놓고가심 진료선생님정해지면 전화상으로 진료상담하시겠다고합니다.연락주세요. 그 동안 부산에 가 있어서 약만 받아갔음. 이전에 심장병과 췌장염 때문에 진료를 받았었음. pe 안구 백탁은 있지만 백내장은 아님. plr 정상. 심잡음은 명확하지 않음. 정상으로 청진됨. 그러나 부정맥은 있음. 흉방에서 심장크기는 정상. vhs v. 복방에서 간비대가 관찰됨. crp cpl 은 정상. alp lipase tg glo g 다른 수치는 정상. 혈압 구토를 유발할 만한 질환은 확인되지 않았음. year month 에서 month 로 넘어가면서 프릴리움을 바소틉으로 바꿈. year month time 에 심장병 재검. 심초에서 tr과 폐고혈압 진단. 프릴리움 처방 다음에 필요시 초음파검사 복부 심장 . ,,1, 위염 / 위장염 / 장염 , 소화기 질환 ,구토(급성/만성),구토(급성/만성),412,4
