품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Norwegian forest cat(노르웨이숲),MN,2095,C_잠실ON,cc 배뇨를 하긴 하지만 매우 소량식 여러번 확인됨 오전 time 쯤 마지막 배뇨 확인함 요즘들어 사료를 잘 안먹는 편 바꾸고 나서도. 심장병 유전자 검사 없다고 하셨음 . 쪼끔씩 싸고 있다고는 하나 촉진했을때 팽창된 방광이 확인되었습니다. 여러번 자주 오시는 것 보다. food 로얄캐닌 키튼 내츄럴 발란스 완두 오리 웰니스 올해 초부터 캔사료 스캐지어 간식캔 츄르 카테터 장착하지 않고 일단 수액만으로 배뇨 유도 위해 입원시켜 충분한 수액처치 추천 month 정도 추천 입원중 안먹는거 걱정 day 초음파 보고 퇴원일 결정 cd사료 안먹음 urinary so 먹여도 되는지 문의. 기능상의 효과는 cd multi stress care가 더 좋으나 먹는걸로 주시길 추천드림 일반사료 섞어도 되는지. 추천드리지 않으나 절대 안먹을 경우 어쩔수 없이 고려 최 ,,901, 고양이 하부 요로 질환 FUS · FLUTD , 비뇨기과 질환 ,"배뇨장애(통증, 곤란), 빈뇨, 이소배뇨","배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",424,1
Mixed(혼합),MN,2048,D_VIP,s 어제 점심때쯤 일어나보니 쓰레기통이 뒤져져 있고 구토하기 시작 지금 오전 time 까지 구토 회 설사 회 정도 식욕이 좋아 평상시 아무거나 먹는 스타일 주로 사료 간식만 급여 aus nrf bt hr rr panting mmc pink alert 복압 없음 방사선 nrf cpl neg. 혈액검사 nrf 분변검사 세균 tx meto time kg famo time kg iv 킹벨린 cc sc ce 검사결과 특이사항 없고 상한 탕수육 먹고 세균성 장염에 걸렸을 가능성에 무게두고 처치합니다. 검사 처치까지는 보호자 동의하에 했고 입원은 원치않으셔서 일단 처치하고 집에서 모니터링 합니다. 증세 괜찮아지면 약만 주셔도 됩니다. 중간에라도 증세 심해지면 추가적인 검사 입원처치 필요할수도 있습니다. ,없음,"1,2", 세균성 장염 , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),391,7
Maltese(말티즈),FS              ,2031,F_센트럴, history 어제 밤에 기침하다가가 금일 낮에 일부 호전 저녁되면서 다시 기침 외출이력은 없음 식욕 및 활력은 양호함 명절에 손님 방문으로 흥분함 objective la buldging bp time hg treatment 금일 일부 이뇨 주사 처방 이전 심장초음파 검사 및 금일 검사 포함하여 대증적인 약물 처치 해드림 ce 급격한 임상증상 악화의 가능성 고지하고 이 경우 내원하시도록 고지 투약 후 상태 안정 시에서 재검 필요함 ,x,5, 폐수종 (원인 미정) , 호흡기 질환 ,기침,기침,244,10
Schnauzers( 슈나우져),MN,2181,D_VIP,s 특별한 주증은 없었으나 안을 때 가슴 쪽 왼쪽 뒷다리 종종 아파하는 편 몸 털때 뒷다리 휘청 밥을 잘 안먹었을때는 다음날 약간 기운 없어보임 사료 일부 나머지 table food. bptime hg hdo alp alt increased hypop upc xr l disc narrowing. spondylosis 양측 고관절 hip dysplasia tc 폐침윤 복부초음파 full scan o gi tract imaging dx ddx steroid hepatopathy vacuolar hepatopathy hepatic lipidosis nephritis chronic kidney disease hyperadrenocorticism comment 간의 전반적인 종대 및 에코 상승 양측 신장 크기 및 모양 양호하나 피질 에코 상승 관찰됨 양측 부신 종대 좌측 time 우측 time 방광 배쪽 벽 비후 관찰되나 time 내벽 증식 및 방광 내 이물질 관찰되지 않음 췌장 양호 radiologist 이현아 dvm ms 단백뇨 관련하여 내복약 필요. 아이 공격성 심한 편으로 약먹이기 어려운 상태로 금번 검진은 상태 알기 위한 정도라고 하심 통증 반응은 척추 및 고관절에 의한 부분으로 판단되며 한방치료 관심있어 금일 재활센터 방문해보실 예정 일주일 후 검진 결과 상담. ,"기도허탈, 간수치상승, 고관절이형성","4,28", 추간판 탈출증 ,근육 골격 질환 ,"통증,기력저하",통증,661,9
Miniature Pinscher(미니어쳐 핀셔),F               ,2274,E_24시아이, 교상. 사나와서 입원 month 이상 불가 실외견에게 물림. 옆구리 좌 우. 양측 모두 근육파손 심함. 늑골이 만져짐. 보호자에게 염증 가능성 고지했음. 후처치 총 month month 이상으로 연장. 후처치 연속 month 예정 비용은 free month 째 부터는 후처치 비용 청구해야 함. 내일 퇴원때 내복약 month 나감. ,2274,34, 교상 (bite wound),전신성의 질환,교상,교상,187,2
Mixed(혼합),MN,2274,D_VIP, refer. 대학로ah 주호소 교상으로 응급내원 현증경과 금일 이사 중이셨음. 이사가는 집 마당에 옆집과의 담벽 아래 조그만 구멍이 있었음. 그 구멍으로 들어가서 옆집의 큰개 삽살개 에게 물림. 어머님께서 보시고 데려오셨고 보호자님 따님 은 출근하신 상황에서 연락받고 급히 오신 것. 아이 상태 모르셨음. 좌측 겨드랑이 부위 교상. 교상 아래부위 부종 심한 통증 호소. 예방접종 all done 사육환경 실내사육 동거견 없음. 사료 일반사료 신체검사 mental depressed stuporous hr rr bp bcs mmc pale crt 지연 탈수평가 좌측 겨드랑이 교상부위 피부상처 곳. 지혈된 상태. 혈액검사 lactate cbc hct electrolyte mild한 hypokakemia acidosis ph hco beecf s.chem glucose alt alb dimer 영상검사 흉복부 방사선 진행 lt. time rib fx. 좌측 흉부 전체적으로 피하기종 발생. 양측 전엽 중엽 폐침윤 소견 확인됨. dx ddx lt. rib time fracture pulmonary hemorrhage traumatic subcutaneous emphysema 응급 처치 진행. 수액처치 산소공급 주사제 butorphanol time kg iv tranexsamic acid time kg iv 폐야의 전반적인 침윤이 확인되는 바 폐출혈에 준하여 치료 시작. tx oxygen supply 수액처치 plamsa solution time hr 주사제 tranexamic acid time kg iv tid butorphanol time kg iv tid cefotaxime time kg iv tid famotidine time kg iv bid metronidazole time kg iv bid tramadol time kg iv bid fentanyl patch 적용. 피부병변부위 삭모 세척 소독 후 연고도포. 입원하에 환자 안정화 진행. 사망 가능성에 대하여 안내드림. 익일 혈액검사 cbc 전해질. chem. dimer 및 방사선 검사 예정. ,"피하기종, 폐출혈",, 교상 (bite wound),전신성의 질환,,,1046,2
Dachshunds(닥스훈트 ),MN,2181,D_VIP,cc 후지마비 hpi 어제 저녁쯤에 보호자분이 밟으심. 당시 통증 호소만 있다가 오늘 아침에 보니 뒷다리를 잘 못씀 vaccine 모든 예방 접종 진행함. condition 좋음. 활력 식욕좋음. diet 일반 건사료 no table food gc 아픈 부분 전혀 없이 너무 잘 지내다가 이번에 사고 후 병원 갔음. sk eent ms cv re gi ug nv objective physical examination gc b.a.r bcs pink mucous membrane normal skin turgor sk eent ms cv re gi ug nv 반응없음 반사감소 정상 항진 postural reaction paw position fr fl rr rl hopping fr fl rr rl hemi waliking fr fl rr rl wheelbarrowing fr fl postural extensor rr rl tactile placing fr fl rr rl visual placing fr fl rr rl spinal reflex hindlimbs patellar reflex rr rl cranial tibial m. reflex rr rl gastrocnemius m. reflex rr rl withdrawal reflex rr rl hypereshesia back pain panniculus reflex l l anus reflex positive deep pain positive both superficial paine negative both laboratory examination cbc n.r.f elec n.r.f gas chem mildly increased bun mildly decreased alp coag radiographic examination disc space narrowing of l mild bronchointerstitial pattern by hyuna assessment ddx thoraco lumbar ivdd plan 금일 이안영상의학센터에 mri 촬영 예정 의뢰원장님께 문자 보고 안녕하세요 원장님. vip 동물의료센터 외과 과장 안승엽 수의사입니다. 의뢰해주신 이강한은 오전에 내원해서 신경검사 마취전 혈액검사 흉부 방사선 검사 진행하여 요추쪽의 ivdd가 의심되어 방금 이안영상센터로 mri 촬영 위해 출발하였습니다. 검사 결과 나오거든 또 연락드리도록 하겠습니다. 감사합니다 mri 가소견 왼쪽에서의 압박률 의 ivdd 관찰됨. 그 외 나머지 특이소견 없음. 보호자 통화 가소견상 첫번째 두번째 요추 사이에서 디스크 탈출증이 진단되었습니다. 압박률이 높아 빠른 수술적 감압이 지시됩니다. 보호자 우선 가족들과 수술에 대하여 상의한 후 연락드리겠습니다. 안 수술 실행 시간이 늦어질 수록 예후가 안좋아질 수 있습니다. 빠른 수술 결정 내려주시기 바랍니다. ,,29, 추간판 탈출증 ,근육 골격 질환 ,"부전마비, 완전마비","부전마비, 완전마비",1420,9
Maltese(말티즈),MN,2181,B_W,s 어제부터 뒷다리 못 씀 계속 헥헥 거리고 밥은 잘 먹음 대소변은 지정된 위치에 봄 예전에 디스크 진단 받은 적 있으심 그 때 침치료 및 내과 치료 받은 이후 좋아짐 mri 검사상 사이에 미약한 압박소견확인 에서 공동화 현상 관찰됨 슬개골 탈구 소견 들으심 보행평가 보행은 가능하나 좌측 후지로 버티고 우측 후지는 knuckling 보임 기립 자세 평가 기립 불가능 신경계 검사 좌 우 proprioception hopping wheelbarrowing 척수반사 좌 우 patellar reflex cranial tibial reflex withdrawal reflex perineal reflex 지각검사 압통유발 back pain 존재 tl연접부 superficial pain perception 존재 dx tl spine disc herniation suspected ce 고유자세반응과 수의운동이 사라진 단계 mri 후 수술적 교정법 내과적 보존 치료 옵션 드림 보호자분 사정 상 내과적 치료 선택하심 고농도 스테로이드 요법 설명드림 month 간 입원 치료 후 상태 보아 추후 치료법 결정하기로 하심 ,2211,4, 추간판 탈출증 ,근육 골격 질환 ,통증,통증,566,9
A.Cocker Spaniel(아메리카 코커),M               ,2275,G_부천이지,일주일 전에 층에서 층으로 가다가 떨어진것 같음 층이 높다고 하심 머리쪽을 다침 빙빙돌고 앞이 안보이는것 같음 경련도 일으킴 다른 병원에선 눈엔 이상없다고 하심 병원 군데 갔는데 ct촬영하라고 한 곳도 있었고 mri 촬영하라고 한 곳도 있었다고 함. time time 으로 예약 잡으심 pe 좌측 눈 공막 출혈 ataxia 흉부 복부 두개부방사선 검사 심장 크기가 흉강대비 작아보이고 폐 혈관 얇아보여 저혈량 또는 탈수 고려됨. 복부방사선상 간 크기 정상. 두개부 dv상에서 양측 zygomatic bone fracture 관찰. 중앙에 십자가 형태로 관찰되는 저밀도 선은 어린 개에서 보일 수 있는 suture line으로 생각됨. 번 경추의 dens 음영은 정상적으로 관찰되나 정확한 평가 위해 ct 검사 추천. 복부초음파 검사 간내 문맥 혈관은 정상적으로 관찰됨. 복강내 소량의 복수 관찰. 그 외 특이소견 없음. 기본적인 검사에서 pss 의심 하지만 주는 뇌 신경계 질환 의심 내일 헬릭스에서 mri 촬영시 병변 발견되지 않을경우 ct 추가 촬영 권유 내일 헬릭스 time mri 촬영예정. ,2133,"40,1303,16", 사고 (교통 사고 포함) ,전신성의 질환,"신경증상(이상행동),운동실조,발작",신경증상(이상행동),559,5
Maltese(말티즈),FS              ,2031,F_센트럴,c.c 호흡 빠르며 청색증 증상 접종 이력 전혀 없음. 처음 내원 시 혈압 락테이트 로 확인 흉부 방사선 경미한 t.c 심 비대 경미한 폐수종 관찰 입원 하여 하루 안정화 후 심장 초음파 검사 추천 드렸으며 입원 위해서는 전염병 검사 키트 검사 필요 고지. 홍역 인플루엔자 항원 항체 보호자 분이 비용 부담 크셔서 입원 없이 약 처치만 원하심. 우선 응급 조치 위해 furosemide time kg iv 이후 약 급여 혈액 검사는 특이 소견 없음 약 급여 time 후 혈압으로 확인 되어 심장 초음파 검사 실시. la ao이상 이며 심근 보상능력이 떨어지는 단계로 판단 이뇨제 높게 처방 다음 내원 시 상태 확인 하여 tapering ce srr 체크 필요 현재 응급 상황 생길 수 있으므로 이상 행동 보이면 바로 내원 필요 고지. ,,"19,1401", 폐수종 (원인 미정) , 호흡기 질환 ,"청색증,빈호흡",청색증,411,10
K.C(Korean Cat),M,2274,B_W,s 내원 time 쯤 전 외출했다가 앞다리 교상 입은 상태로 귀가함 내원시 심한 출혈은 없는 상태 양측전지 심한 염증소견 발열 발적 부종 환자 예민하여 혈액검사 후 마취하여 처치 진행 cbc wbc 상승 적혈구 관련수치 mild한 상승 전해질 na chem glu tp glob 프로포폴로 마취 유도되지 않아 dz im 양측전지에 특히 교상 다발적으로 존재 몇군데는 근손상 확인 필요 피부박리된 부위 여러곳 있으며 다른부위는 피부층만 손상된 것으로 판단됨 턱의 교상이 특히 깊음 후두부 및 어깨 등쪽에는 발톱에 긁힌 양상의 상처 tx 주사마취 후 상반신 클리핑 세척 소독 밴디지 등의 긁힌 상처에 네오시덤 도포 주사 cepha ampi cime buto enro taurine 수액 h kcl taurine vit c 유지속도 아이스팩 처치 체온 모니터링 보호자님 내일 오전 time time 재내원하실 예정 외과 주치의님께서 교상부위 확인하시고 보호자님과 추후 치료방향 상의해주세요 ,,15, 교상 (bite wound),전신성의 질환,출혈,출혈,495,2
Maltese(말티즈),F               ,2116,F_센트럴,cc 유선종양 수술내원 pex 좌측 번 종양 번째 time 이내 우측 번 time 이내 개 tx 좌측 번 제거 우측 번 근처 mass 만제거 마취간 도블럭 아트로핀 iv이후 정상화 butorphanol amp propofol time ,x,221, 유선 종양 / 유방 종괴 , 생식기 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",131,8
Yorkshire Terrier(요크셔 테리어),M,2244,B_W,이주전부터 살이 빠지는 것을 느끼심 한달 전보다 최근에 먹는 사료와 물을 먹는 양이 늘어났음 사람먹는 음식도 주고 계심 pu pd가 있었음 오늘 오전에 검사를 받음 재채기가 있음 이전 증상 예전에 disk 증상이 있었음 올해 병원을 간 적이 없음 예방접종 심장사상충만 꾸준히 하고 있음. 다른 접종은 안한지 좀 되었음 month 에 한번정도 구토를 함 노란 위액 가끔 사료가 나옴 요즘 형태가 있고 끝은 물러짐 청진상 심잡음 bcs mmc pink 치아는 어금니만 남아있고 치석이 심함. 다른 치아들은 발치되어있음 뒷다리에 힘이 들어가는 것이 적음 fructosamine 흉복부 ray 복부 초음파 요검사 upc 당뇨 전신고혈압 만성신부전 기로 판단됨. sdma 결과에 따라 mvi tvi 폐성 고혈압 관리가 필요함 nhp sc 내일 어머니와 함께 내원하실 예정 혈당 곡선을 그리면서 치료를 할 계획을 생각하고 있음 한만길 원장님께 인수인계를 진행할 예정 ,2001,"27,10,39", 당뇨병 ,내분비 질환 ,"체중 변화, 체중 증가, 체중 감소 ,다뇨/다발(다음)","체중 변화, 체중 증가, 체중 감소 ",479,3
Maltese(말티즈),MN,2091,D_VIP,s 건강검진 혈액검사 alp 수치 정도로 약간 높은것 이외에는 특이소견없음 pcv . 미약한 빈혈 있음 복부초음파 full scan by hyuna findings 방광벽의 미약한 비후 time 외 nrf imaging dx ddx cystitis sdma 검사 의뢰함 신장질환 평가 month 뒤 검사결과 통보 ,,, 방광염 , 비뇨기과 질환 ,,,175,4
Pug(퍼그),MN,2244,B_W,기침은 감소하였음. month 전부터 pu pd 발생. 체중 감량. b.a.r. good app. 관절사료 먹이고 있음. 불포화지방산과 글루콘 투여 중. tx ns 유지 배. vitamin c kcl time time 부터 투여. 저녁 때 전해질 측정 후 유지속도로 전환. nebuli 벤토린 매시간 혈당 측정. regular insuline cri 오후 time 까지도 혈당이 이상이면 혈당 수치에 따라 수액속도 조절. 수액속도는 조절하지 않음. metronidazole time kg bid iv cefa cime tramadol bid iv taurine timesid iv 사료 diabetic건사료 하루 g. g씩 하루 회 급여 초음파상에서 양측 부신종대. 간내 종괴 관찰 췌장부위의 경미한 종대. 당뇨성 케톤증. 췌장염. 전해질 불균형만 관찰됨. ,"2082, 케톤증",10, 당뇨병 ,내분비 질환 ,다뇨/다발(다음),다뇨/다발(다음),424,3
Pomeranian(포메라이안),M               ,2048,G_부천이지, c.c 구토 및 설사 hpi month 전 month month 분양받으심 애견샵 분양 받고 month 째부터 month time 설사 month 째 month time 부터 구토 시작 방사선 전염병 검사에서 모두 음성 day 에 전염병 검사 금일 방사선 검사 정장제 먹이던 중 괜찮아지는 것 같았는데 다시 심한 구토 식욕은 계속 있으나 먹고나서 time 이내에 구토함 활력 점차 안 좋아지는 것 같음 설사 하던날 실온에 오래있었던 상한 물을 먹였는데 그게 맘에 걸린다고 하심 그 외 특별하게 먹은 것 없음 o. 원내에서도 수회 토출 방사선 위내 조영제 계속 내려가지 않음 그 외 nrf 초음파 장무력증 혈액검사 대사성산증 a. 토출 심한 장무력증의 원인 현재 알수 없으나 대증처치에 반응한다면 식중독 등의 가능성 있고 반응 없거나 추후에도 반복된다면 중증근무력증 등의 다른 질환 가능성도 생각해볼수 있음 금일 입원하여 대증처치 진행 오후관리사항 food 식사종류 양 식욕상태 급식방법 urine feces etc tx ampicillin cc i.v metronidazole cc i.v metoclopramide cc i.v famotidine cc i.v cerenia time kg sc ,,"1,2", 세균성 장염 , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),614,7
spitz(스피츠),MN,2244,D_VIP, refer.대형ah 의뢰병원관련 진료전 전화완료 진료후 전화완료 카톡드림 초진일 전화 안됨 원장님 요청사항 주호소 당 뇨 현증경과 어제 지역병원에서 예방접종차 내원하셔서 혈당이 높은걸 확인하심 pu pd 원래 식탐이 많은편 살이 쪘음 어제 kg 요즘들어 더 헥헥거린다고 느껴지심 뇨는 노란편으로 기억하심. month 음수량 내외. 근래들어 늘어난거같다고 하심 이틀전 구토 음식먹은것 물마시는거 이외에는 달라진걸 못느끼심 예방접종 all done 사상충 예방약 사육환경 실내 동거견 없음 사료 anf 홀리스틱 성견사료 신체검사 mental alert hr rr bp bcs mmc pink crt sec 탈수평가 dehydration 혈액검사 공복혈당 전날 fructosamine acth pre 이상 post 이상 전해질 정상 뇨검사 당 케톤 영상검사 미진행 dx ddx 당뇨 쿠싱 쿠싱을 동반한 당뇨병으로 생각됩니다. 프럭토사민이 정상수치며 임상증상에서 두 질환의 공통적인 부분이 많지만 현재 달콩이의 외형상 쿠싱의 gross를 보이지는 않는 상태입니다. 우선적으로 당뇨에 대한 치료를 진행하면서 쿠싱에 대한 recheck을 진행할 예정입니다. rx 식이 d can d 건사료 내복약 없음 tx 수액처치 하트만 유지 fold 주사제 cerenia time kg sc sid 혈당곡선 작성후 익일 퇴원예정 ,,"10,65", 당뇨병 ,내분비 질환 ,"다뇨/다발(다음),식탐",다뇨/다발(다음),676,3
Maltese(말티즈),F               ,2133,G_부천이지,s 어제 번 발작 오늘 발작 회 안절부절 못하는 전조 증상 지속지속 time 정도 혈액검사 상 두드러진 이상 소견은 확인되지 않음 creatinine 수치 높게 확인됨 영상검사 상 실질장기 특이소견 없으며 천문을 통해 뇌실질 확인 시 뇌실의 미약한 확장소견 있음 지속발작증 대사적 문제는 배제된 상태로 뇌질환 혹은 특발성 간질 가능성 남아있음 초음파로 뇌실 확장 가능성이 확인되나 정확한 진단은 mri를 통해 확인하셔야 함 mri 촬영 권유드림 빠른 진단이 아이에게 좋으므로 원내 입원 후 내일 촬영하시길 권유드림 보호자분 직접 가시길 원하셔서 day 오후 time 로 예약해드림 일부 신장수치가 높게 확인되니 mri 마취 전 충분한 수분공급 및 수액처치 필요합니다. day 수액처치 위해 본원 내원해주세요 rx zonisamide time kg bid po 오늘 주사처치하였으므로 내복약은 내일부터 먹이시라고 말씀드림 day mri 예약함 이안동물영상센터 time 보호자분 직접 가실 예정 e 주사 처치 이후 아이가 가라앉아있을 수 있음 이후 재발작 시 본원에 응급내원하셔서 입원치료 받으세요 ,2087,16, 상기에 해당하지 않는 신경계 질환 , 신경 질환 ,발작,발작,557,6
Pomeranian(포메라이안),M               ,2031,F_센트럴,c.c 호흡곤란 유연 경련 구강점막 창백 호흡곤란 유연 밤 time 에 목욕하고 나서 증상악화 낮부터 기력없고 식욕저하 분양이후 간헐적 기침은 지속됨 분양받은지 month 차는 분양전 분양후 차접종 실시 cdv test negative 경련으로 인해 diazepam time kg 사용직후 호흡정지. 폐출혈 폐부종 으로 인한 혈액성 누출액 제거 응급조치 후 의식 자발호흡 회복 이후 심인성 폐부종에 준해 입원처치 저산소증에 의해서 경련증상 보였을 가능성 높음 ,,"14,31,33", 폐수종 (원인 미정) , 호흡기 질환 ,"호흡곤란,유연,떠는 증상, 경련 또는 미진",호흡곤란,257,10
Chihuahua(치와와),F               ,2126,D_VIP, money 결제 승희 응급동의서 작성완료 cc cluster seizure 경련 약 먹고 있으며 한동안 경련 증상은 없었음. year 전부터 경련증상 보였음 year 령일 때부터 시작. . month 전 하루 내 회 정도 cluster seizure 보인 적 있음. 그 병원에서 bid로 약 늘리라고 해서 그렇게 먹이니 괜찮아졌었음. 보통은 time 지속되었음. 오늘 아침 경련 증상 보였고 또 약을 bid로 먹였으나 이후에도 circling 보이면서 회복이 되지 않았음. 이후에 회 연달아 seizure 증상 보였음. time 이상씩 유지되며 반복되었음. mri는 찍은 적이 없음. 간질약만 복용 중. 북악동물병원 진료중. 남자원장님. a 내원 당시 cluster seizure. 심한 유연. 청색증 보인 상태. 연구개노장으로 인한 유연 및 청색증 보여 기관삽관 실시하였고 dexa 투약 하였음. 도로 내원하였으나 입원 관리 중 도로 저하되어 가온 후 정상체온으로 회복. 내원 시 phenobarbital time kg iv diazepam time kg iv mannitol kg hr iv 실시하였고 이후에도 경련증상 보여 diazepam 동일용량 회 time kg iv 추가 투약 이후에도 호전 없어 propofol time kg min cri 실시. 입원하여 경련 모니터링 실시. 보호자 문진 시 경련에 의한 brain damage 너무 심할 경우 회복 불가능함. 우선 경련이 더이상 일어나지 않을 때까지 재울 예정임. 현재 상황을 봤을 때 심각한 뇌손상으로 인해 입원 중에 사망할 수 있음을 고지하였음. ,,, 경련 발작 (원인 미정) , 신경 질환 ,,,793,0
Shih Tzu(시추),FS              ,2116,G_부천이지,s. 계속 변비 증상이 있음 최근 month 맛있는 것은 잘 먹으나 사료에 대한 식욕 별로였음 o. 혈압 혈액검사 alp 약간 증가 방사선 nsf 초음파 비장 머리 위치에 약 time 크기의 혼합에코성 결절 개 관찰. 방광 슬러지. 양측 신장 피질 에코의 심한 상승 및 피질수질경계 불명확하며 좌측 신장의 큰 cyst 나타나 만성신장질환 의심. ct 초음파상 확인된 비장 결절은 ct 검사에서 저밀도로 나타나 전형적인 양성결절의 조영증강은 아니나 크기가 너무 작아 recheck 필요. 흉부 및 복부 림프절 폐로의 전이소견 없음. 유선종괴는 주변 유선조직과 경계가 불명확하게 관찰되며 번째 유선보다 더 후방까지 넓게 보임. a. 유선종양 fna 검사상 악성 전이 의심되는 부위 없음 금일 전적출 진행 비장종양 금일 비장 적출 수술명 유선종양 전적출 ohe 비장적출술 스켈링 안검 mass 제거 좌측 하안검 피부에 약 time 정도의 양성종괴로 보이는 mass 제거함 술전검사 결과 특이사항 상위기술 수술전 처치 항생제 세파 진통제 트라마돌 fluid sd 마취종류 호흡마취 isoflurane 기타 만원 비장 유선전적출 중성화 money 스켈링 money 오후관리사항 food 식사종류 양 수술 후 금식 식욕상태 급식방법 urine feces etc tx ,2233,"221,4203", 유선 종양 / 유방 종괴 , 생식기 질환 ,"종괴, 혹, 낭종,변비","종괴, 혹, 낭종",647,8
K.C(Korean Cat),,2275,G_부천이지,평상시 밥 주는 길냥이 금일 오전 사고가 있었던 것 같음 어제까진 멀쩡했다고 함 o. 환자 recumbency 상태로 내원 점막 매우 창백 crt 심한 탈수 상태 회음부 및 항문주변 연부조직 부종 심함 방사선 좌측 대퇴골 사골절 경비골 생목골절 혈액검사 severe azotemia wbc 측정불가 severe 대사성산증 저나트륨혈증 fpv kit neg. 초음파 양측신장 음영 증가 및 신우 확장 좌측이 훨씬 안 좋음 방광내 출혈 a. 좌측 후지 골절 대퇴 경비골 신부전 traumatic failure 의심됨 대사성산증 전해질 불균형 보호자상담 환자는 정형외과 교정이 우선이 아니라 현재 신부전에 의해 사망가능성 높은 상태로 그 부분 먼저 해결되어야 정형외과 교정 가능함 설명 ,2090,"51,77", 사고 (교통 사고 포함) ,전신성의 질환,"의식불명,골절",의식불명,381,5
Dachshunds(닥스훈트 ),F               ,2274,H,s 산책하다가 진돗개한테 물림 황하동물병원 다녀오심 청진 양호 bcs 교상 둔부 군데 좌측 옆구리 군데 피하기종 및 일부 근육손상 의심 혈액검사 특이소견 없음 교상 month 염증관리 후 수술적 교정 필요안내함 가해자 진도개 견주 분들이 비용 부담 예정 ,,, 교상 (bite wound),전신성의 질환,,,142,2
Mixed(혼합),FS,2116,B_W,s 밤에 갑자기 유연증상 심하고 소리를 지르며 호흡이 가빠져서 내원 주간 내원시 호스피스 권유받고 귀가 그동안 인의용 소염제를 씩 bid 로 month 정도 먹이셨다 함 내원시 기립불능 bp cbc wbc 상승 rbc 관련수치 모두 감소 전해질 na cl 상승 ph hco 종 alp bun alb glob tx 패혈증 가능성 및 수혈 필요할 가능성 설명함 산소처치 주사 cepha ampi cime taurine ornipural buto metro hco cri 수액 h 유지속도 오전에 혈액 재검 재검이나 추가검사는 최소한으로 하기 원하심 monitor mental sl sl warming spo bp bg ,2087,4, 유선 종양 / 유방 종괴 , 생식기 질환 ,통증,통증,344,8
Chihuahua(치와와),FS              ,2116,F_센트럴,cc 유선종양 내원 obj lympe node 액와 서혜 오금 정상 방사선 stunum sudlumbar ln 정상 초음파 비장mass time time tx 우측 반적출 ohe spleen fna 양성 결절 ketamine time 노스판 패치 time butorphanol amp propofol time ,,221, 유선 종양 / 유방 종괴 , 생식기 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",173,8
Mixed(혼합),MN,2244,D_VIP,s 인슐린 감량 후에도 체중이 많이 증가 총 iu 기침이 최근 증가 인형을 물고 뜯는 것을 좋아함 산책은 거의 못함 심장이 걱정되어 호손 베리는 이 전부터 먹임 최근 회 정도 구토 방사선검사 finding ddx vhs bronchitis with tracheobronchial mineralization broncho intersitial pattern ivdd t lt sided heart disease mild bulging og la auricle on the vd view comment ivdd 의심 병변은 현재 해당 부위를 집중한 사진이 아니므로 과대평가 되었을 수 있음. 추후 증상이 있다면 해당 부위 집중 사진 필요할 수 있음. 저등도 la bulge 가 확인되나 심장 수축기에 따라 달리 보일 수 있어 murmur 청취를 통한 위양성 감별 필요. 폐야의 간질 패턴은 저등도 비만 체형에 의해 과대평가 되었을 수 있음. 복부초음파 finding ddx gb sludge vacuolohepatopathy ckd lt adg time rt adg time chronic pancreatitis pancreatic lipomatosis steatosis splenic myelolipoma hermatoma nodular hyperplasia lymphoid follicular hyperplasia chronic jejunal lymphadenopathy comment 당뇨가 이미 진단된 환자로 만성 췌장염의 병변과 당뇨가 연관되었을 가능성 높음. 해당 췌장의 변성은 추후 epi를 추가로 유발할 수 있음. 현재 장내 특이 초음파 소견이 없는 공장림프절의 변성은 이전 장질환에 의해 손상받은 후의 fibrosis 와 fatty degeneration 가능성이 높고 당뇨에 의한 지방 침윤이 발생했을 가능성도 있음. radiologist 윤학영 dvm phd 검사결과 총체적인 근육량감소 다수의 관절이 이 전보다 관리 필요한 상태로 보임 당화단백은 양호하나 이 전에 비해 평균적인 혈당 요당도 상승하 에피오틱 금기 ,"만성신부전, 췌장염",66, 당뇨병 ,내분비 질환 ,,,1025,3
