품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Poodles(푸들),F,2039,D_VIP, refer.강북 ah 의뢰병원관련 진료전 전화완료 진료후 전화완료 주호소 침대에 묶어놓으셨다가 잠깐 푼사이 모르고 밟으셨음 어제밤 열시쯤 깨갱거리지도 않고 침대밑으로 들어감 밟히고 나서는 밥을 안먹음 물은 잘먹음 배뇨 정상 밤새 지켜보시다가 강북동물병원 내원 후 본원 진료 권유받으심 구토 설사 없었음 매우 건강했음 동생분이 입양하셨고 언니분이 한달동안 돌봐주심 예방접종 예방접종 여부는 확실히 알지 못하심 사육환경 실내 신체검사 mental alert 심잡음 청진되지 않음 좌측 중 후엽 크래클 청진 bcs mmc pale cyanotic 탈수평가 normal 혈액검사 anemia thrombocytopenia hyponatremia hypochloremia alt 증가 crp blood smear band cell pale rbc 영상검사 방사선검사 finding ddx pulmonary hemorrhage with pleural hemorrhage non cardiogenic pulmonary edema with pleural edema and pleuritis alveolar pattern at overall lt lung and rt middle and caudal lung field concurrent collapse of overall lt lung lt deviation of the heart due to pleural effusion metal fb in stomach comment 좌측폐의 뚜렷한 consolidation 소견이 확인되어 폐출혈에 준한 치료 추천될 수 있음. 폐병변은 좌측이 뚜렷하나 우측 후엽의 costophrenic angle region 의 opacity 증가와 심장 주변의 우측 중엽의 opacity 증가가 확인되어 우측 폐의 손상역시 배제할 수 없음. 위내 이물 의심소견이 확인되는데 주변 피부에 붙은 스테플러 심등이 보이지 않는다면 이물 섭취했을 가능성 높음. 환자 크기로 볼 때 배출되지 않고 위내 정체되어 있을 가능성이 높음. 어린아이들은 정상적으로serosal detail이 떨어져 보여 복강 장기 손상을 방사선 사진으로 확인하기는 어려움. 해당 이상을 확인하려면 복부 초음파가 추천될 수 있음. radiologist 윤학영 dvm phd vip동물의료센터 영상의학과 과장 건국대학교 수의영상의학과 겸임교수 direct tel 내선 mail vip radiology vipah.co.kr 폐출혈 외상으로 인한 폐출혈 가장 의심되는 상황 산소공급 및 필요합니다. 위내 이물 날카로운 성상이므로 내시경으로 제거시 천공 가능성 있음. 수술적 제거 추천되나 현재 호흡이 불량한 상태이므로 호흡 안정화 후 수술적 제거 진행할 예정이었음. 보호자분 비용부담 심하시고 동생 보호자분과 입원치료를 진행함에 있어 의견이 맞지 않으셔 동생 보호자분께서 야간에 퇴원 시키러 오심 퇴원후 사망가능성 고지드림 rx 식이 주간 산소공급시 d캔 소량 식이 내복약 퇴원 내복약 month 치 famotidine time kg bid metoclopramide time kg bid bestase time kg bid tx 수액처치 ns 유지 배 time h 주사제 famotidine time kg iv tramadol time kg tid metoclopramide time kg bid cefazolin time kg tid tranexamic acid time kg bid 금일 퇴원 충남 서산에 거주하시어 스케줄 확인 후 재진 연락주실 예정 comment 안녕하세요 강북동물병원 원장님. 의뢰해주신 환자 미미는 외상 후 호흡곤란으로 본원에 내원하였으며 내원 당일 검사상 좌측 폐침윤 및 위장관내 이물 확인되었습니다. 히스토리 및 폐침윤 바탕으로 폐출혈 잠정진단 하였고 보호자분께 산소공급 및 주사투약 위한 입원 처치 권유드렸으나 비용부담으로 야간에 퇴원 요청하셨습니다. 이후 지속적인 전화상담 진행하였고 식욕 및 활력 양호 호흡패턴 개선되고 있는 것으로 확인되었습니다. 본원 재진 예정이었으나 내원 힘드시어 강북ah 병원에서 검사 진행하셨고 흉부방사선 침윤 개선되고 있다는 말씀 전해주셨습니다. 이후 강북ah 귀원될 예정입니다. vip동물의료센터 내과 팀 팀장 우승지 수의사 드림 ,,"0,14", 상기에 해당하지 않는 호흡기 질환 , 호흡기 질환 ,"기타 증상,호흡곤란",기타 증상,2086,1
Poodles(푸들),M               ,2263,G_부천이지, month time 차 접종 dhppl kc month time 차 접종 dhppl kc 신종플루 차 실시. 차 차는 맞춰진 상태로 펫샵에서 분양 받으심. 금일 time cdv 양성 확인 증상 오늘 아침부터 무기력 눈꼽 c.c cdv infection 지중해 동물병원 refered hpi 눈꼽 month 정도 되었음 month 전부터 발바닥 경화 어제 약간 묽은변 식욕 정상 재채기 가끔씩 했었음 오늘 오전 콧물 약간 맺혀 있었음 o. 신경증상 보임 chewing 간헐적 tremor 방사선 interstitial alveolar pattern 혈액검사 crp 배 증가 a. 홍역 폐렴 신경증상 ce. 사망가능성 높음 설명 tx. fluid nebulization cepha enro antiplasma sear plasma 오후관리사항 food 식사종류 양 베이비앤마마 식욕상태 좋음 급식방법 자율 urine feces etc tx cepha cc enro cc cerenia cc famotidine cc acetylcystein cc nebulizer ,,"24,28", 개 디스템퍼 · CDV ,전신성의 질환,"삼출물, 분비물, 농루,기력저하","삼출물, 분비물, 농루",538,7
Jindo Dog(진도견),F,2257,C_잠실ON, cc 금일 오후부터 동거견과 같이 구토를 보임 계속 거품 헛구역질 보임 화학약품 냄새 느껴짐 변에서 회충 확인 접종 안되어있음 신장수치 상승. 방사선 초음파 검사는 수액맞춘뒤 증상보고 결정하시겠다고 함 오후에 전화 주시기로 함 입원비 격리입원 ,,25, 인체 약물에 의한 중독 ,전신성의 질환,이물,이물,137,8
Maltese(말티즈),FS              ,2061,F_센트럴,hx month 간 조금씩 컨디션 저하 저녁약 먹고 번 구토 식욕도 떨어짐 금일 항문낭 배액 농 나옴 pe bar bt aus nrf gingivitis bw 양호 방사선 nrf 항문낭적출 수술 진행 스켈링 미노클린 불소도포 month 간 입원치료 propofol time ,,221, 항문 낭 (동맥) 염 / 항문 낭 (동맥) 파열 , 소화기 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",153,9
Turkishangora(터키쉬 앙고라),M               ,감기몸살,E_24시아이, 중성화 수술 예방접종 심장사상충 프로펜더. 목욕후 기운없음. 목욕후 털을 잘 말리지 못함. 그 후 기운없음. 식욕 정상 활기 약간 기운없어 보임 백신 기초접종 차만. 사상충 차 접종때 만 했음 콧물증상 약간 있어보임. 기침반사 미약하게. 체온 도. 면역결핍 백혈병 kit all negative 목욕후 감기의 가능성. but 접종상태 실내외 드나들면서 들고양이와의 접촉 가능성을 본다면 전염병 가능성도 고려 필요 증상개선 없으면 month 후 재진. 개선 있을시 month 후 재진 ,,"28,5,6",,,"기력저하,기침,비강 분비 및 비출혈",기력저하,271,0
Pomeranian(포메라이안),MN              ,2120,F_센트럴,c.c 사지강직 year 전에 사지강직 증상. 어제 사지강직 청색증 time 정도 지속 새벽 새벽 time time 경 신경증상. time 이상 지속 chemistry n.r.f 금일 mri검사 진행예정 이안 유선 결과 ivdd ,x,"29,19,40", 수막염 / 수막 뇌염 / 뇌염 , 신경 질환 ,"부전마비, 완전마비,청색증,신경증상(이상행동)","부전마비, 완전마비",128,5
Shih Tzu(시추),F,2230,D_VIP, 잇몸 심하게 창백. 기력없음. month 전부터 식욕없는것 유지. 설사 없음. 정상변도 관찰됨. 진갈색 소변. lactate cbc pcv wbc 도말상 염색이 별루여서 spherocyte는 희석시에서 혈구응집 관찰됨. chem nrf crp dimer blood type crossmaching neg anemia pcr 의뢰 tx. blood transfusion time target post hct 검사상 imha 의심되나 감염성 배제되지 않았고 세균성 방광염도 있어 pds time kg 로 시작. aza sid 결과 나오는대로 전화드리고 그렇지 않으면 month 뒤 내원하실예정. 밤새 혈뇨가 심하거나 다시 심하게 창백해지면 내일 바로 내원하시라고 안내드림. ,immune mediated hemolytic anemia,28, 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,기력저하,기력저하,376,0
Maltese(말티즈),MN              ,2092,F_센트럴,cc 혈뇨 산책 후 혈액이 약간 석인 소변을 눔. 요비중 money 요도 및 방광 결석. propofol time ,x,"8,76", 방광 결석 , 비뇨기과 질환 ,"혈뇨,방광결석",혈뇨,64,11
Mixed(혼합),FS              ,2273,F_센트럴,어제 동거하는 토끼랑 같이 있는동안 떨어지는 물체에 머리쪽을 부딪힘. 코피가 나고 호흡이 좋지않음. 움직임이 줄어들고 숨을곳을 찾고 힘들어함. 시력에 문제가 있어보임. assesment 두부 외상에의한 시력 문제 및 돌발행동 발작 안구 주변 부종 심한 상태. 입원하여 경과 볼것을 권장 데려가겠다고 하심. 다음날 상태 평가 위해 내원. ,2275,"28,14,15,222", 외상 (타박상 / 찰과상 / 타박상) ,전신성의 질환,"기력저하,호흡곤란,출혈,부종, 홍반",기력저하,188,0
A.Cocker Spaniel(아메리카 코커),FS              ,2059,D_VIP, money 수납하심. 마비. 경련. 숨이가빠요. 침도흘려요 구토 주 회. 설사 month 에 회. 정상배변 설사 반복 그 전부터 발작 증상 있었음. month 전부터 매일 수회씩 강직성 발작 보임. 의식은 있음. 로우팻사료만 주로 급여하시고 밤을 조금씩 섞어주신다고 함. 호흡시에도 전과 다르게 호흡하여 통증때문인것 같다고 하심. month 에 미용중 상처난 뒤로 더 심해진것 같다고 하심. 미용 상처 이후로 복부 피부에 comedon도 더 생겼다고. bt no murmur bp panting tremor 촉진시 우측 안압이 높아보여 안압측정 안압 양측 정상. 혈검 tp alb chol ca 저알부민혈증 감안한 수치 혈전 정상 췌장염 음성 방사 장내 가스 vd상에서 약간의 우심비대처럼 보임. 복초 panting으로 인해 검사가 용이하지 않음 일단 특이사항은 보이지 않음. 필요하시면 다시 보셔야 할것 같아요 상담중 강직성 경련 발작 의식은 있음. 일단 현재 검사까지는 저칼슘혈증으로 인한 발작이 의심되나 저칼슘혈증 교정 후에도 발작 재발시에는 부정맥이나 뇌질환에 대한 감별이 필요할 것으로 보입니다. 알부민 투여 상담 알부민 수치가 급격히 저하된 것이 아니기 때문에 내일 수치 확인 후 투여 여부 결정하겠습니다. 보호자님중 어머님이 비용에 대해서 신경 많이 쓰시는편 pm 강직성 발작 응급처치로 칼슘 timewith ns dilution cri pds time kg po 발작 후 혈액성 점액성 설사 있었음. time 정도 발작 후 약간 진정되었고 이 이후 칼슘처치 및 내복약 투약. 그 이후로 발작 panting 설사 증상 없었음. 저녁처치시 식욕 매우 왕성함. 경구제 투약. 일단 아이가 수술하고 나면 몸이 많이 안좋아진다고 생각하셔서 외과적 치료에 대해서 안좋아하심. 입원 중 보호자님 부재시 사망하는 것도 원치 않으심. ,,16, 단백질 상실 성 장 질환 , 소화기 질환 ,발작,발작,915,3
Miniature Schnauzer(미니어쳐 슈나우져),M               ,2126,D_VIP, 층에서 나우 시니어 사료 샘플 요청해주셔서 업체에서 가져다주는대로 연락드린다고 했습니다. 업체에서 오늘아니면 day 에 가져다 주신다고함 은희 재검 잘 먹는데 살이 빠짐 후지 보행 불편 지속적임 종종 다리 꼬이고 회전시 주저앉음 기본 검사 요청하심 혈액검사상 특이사항 없음 복방상 time 추간협소화 및 spondylosis 두드러짐 흉방상 심한 tc소견 확인됨 흥분시 간헐적인 기침 있다고 함 복초상 nrf 소변검사상 단백뇨 등장뇨 확인되며 upc 으로 높게 확인됨 침사상 다량의 정자 확인됨 p 단백뇨 체중저하의 원인으로 판단됨 정액간섭이 있을 수 있어 약물관리로 개선되지 않는다면 sdma등의 평가 필요하겠습니다. 보호자분 요청으로 집에사람이없어서 혈압약은 다음 재검 이후부터 투여하기로 합니다. ivdd 후지 불편호소 하는 부분은 과거 스테로이드에 드라마틱한 반응 보인 바 있음 자꾸 넘어지는 등 생활의 불편 보이고 있으므로 환자 삶의 질 향상을 위해 장기적인 스테로이드 복용을 고려합니다. ,,16, 경련 발작 (원인 미정) , 신경 질환 ,발작,발작,504,3
Poodles(푸들),F               ,2263,E_24시아이, 접종 내외부 기록 확인해주세요 어제 지역병원에서 홍역판정 받음 유연 신경증상 발작 동반해서 내원함 간격이 빨라짐 식욕은 있음 분양받을 당시부터 누런콧물 장염으로도 한번 샾에서 치료받고 왔는데 홍역으로 진행되버림 식욕 활기 백신 사상충 집중치료 month 현재 신경증상으로 발작 경련있음 약물에 제어되는지 모니터링필요 급사가능성 month 경과보고 예후가이드 정하기로 month 비용 네고 money 구토 설사 호흡기질환등 다양하게 임상 증상 나타날수 있음 month time 까지 입원 memo 페노에 반응없으면 단독 조니사마이드 경구제 다시 투약 고려 ,,16, 개 디스템퍼 · CDV ,전신성의 질환,발작,발작,311,3
토이푸들,F,2046,D_VIP, refer.광화문 주호소 닭뼈 섭취 현증경과 모카 암 브라운 수 두 마리 보호자님께서 집을 외출하셨다 오셨더니 다용도실 문이 열려있고 닭뼈 담아놓았던 봉지를 몸에 끼고 있엇으며 그 안의 닭뼈들 없어짐. 오후 time 사이. 후라이드 치킨. 구토 흔적 설사 흔적 없었음. 내원하는 동안 두마리 모두 배변함. 정상변이었음. 다니시던 광화문동물병원에 전화하신 후 바로 내원. 예방접종 all done. 사육환경 indoor. 사료 일반사료. 신체검사 mental alert hr bcs mmc pink crt sec 탈수평가 혈액검사 cbc hct c bun 로 경미하게 상승. 영상검사 복부 방사선 검사 위내 다량의 닭뼈 이물 확인됨. dx ddx 위내 이물 위내에 닭뼈 조각들이 가득차있고 큰 뼈조각들도 확인되어 구토나 내시경으로 제거가 어려운 상황으로 판단되는바 보호자님과 상담 후 수술 진행하기로 결정. sx gastrotomy op 안승엽 as 송지은 ant 강수아 routine abdominal median approach gastric fb removal after gastrotomy close gastric incision line pds change surgical instrument and gloves abdominal lavage warm stime routine closure of abdominal wall sq and skin. surgical findings 위내 다량의 닭뼈 확인 그 외 특이사항 없음 tx 수액처치 tlk 진통수액 time . 이후 sfold. 주사제 cefazoline time kg iv bid famotidine time kg iv bid metronidazole time kg iv bid tramadol time kg iv bid 입원진행. 소화기증상 모니터링. ,,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,907,8
Golden Retriever(골든 리트리버),FS              ,2116,G_부천이지,다솜 동물병원에서 유선 종양 진단 받음 악성도 있는것으로 판단됨 pe 우측 번째 유선 주위 mass 우측 번째 유선에서 유즙 투명하고 약간 붉은 분비 normal heart sound 회 분 폐음 정상 흉부방사선 검사 방사선상 심비대 뚜렷하지 않음. vhs 으로 정상범위 폐 특이소견 없음. 복부방사선 검사 요추 척추체의 배쪽으로 spondylosis 관찰되는 것 이외 방사선상 특이소견 없음. 복부초음파 검사 담낭 간 실질 특이소견 없음. 좌측 간엽과 비장 사이로 약 cm 직경의 결절 관찰되나 결절의 실질이 비장과 비슷하고 위치적으로 accessory spleen으로 보임. 비장 실질내 전반에 걸쳐 점상형태의 저에코성 결절들 다수 관찰. 검사 혈액 검사 사상충 검사 ct 촬영 마취 졸레틸 cc 촬영부위 흉부 복부 조영 time ,2003,0, 유선 종양 / 유방 종괴 , 생식기 질환 ,기타 증상,기타 증상,411,1
Maltese(말티즈),FS              ,피부병,E_24시아이, 미용 후 피부 진료 식욕 활기 백신 사상충 양쪽 검은귀지 외이도 발적 귀많이 털고 긁음 발습진 아토피 호발부위 발적 비듬 불임수술 스켈링 입원기간동안 귀치료 연계 month month month time 까지 입원 비용 네고해드려서 money 으로 맞추어드림 입원 처치비 month 비용은 따로 청구도 안함 time 퇴원이후 귀와 피부치료 연계.재발에 대한 강조 . ,피부병,222,,,"부종, 홍반","부종, 홍반",206,6
Mixed(혼합),FS              ,2046,F_센트럴,cc 마스크 팩 섭식 가능성 음식은 새벽에 먹고 점심에 소량 섭식한듯 방사선검사 위내 이물가능성 tx 내시경 마스크 팩 제거 butorphanol amp propofol time ce 퇴원후 구토 심하면 재내원하여 주사처치 ,,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,125,8
Mixed(혼합),,normal,E_24시아이,q 양수 터지고 time 지났습니다. 더 기다려 봐도 될까요 듣기엔 time 정도 기다려 볼수 있다 하던데. 옥시토시 투여는 어떨까요 time 이후로 출산징후 없으면 sec 권고 드립니다. time 정도 더 기다려 볼수도 있으나. 생명이 달린 문제라 그 이상 시간을 끄는 건 조심스럽습니다. 옥시토신 투여후 또 time time 을 기다려야 하는데.그 사이 태아의 생명을 장담할수 없습니다. 정답은 없습니다. 이러한 상황을 고려하여 보호자께서 잘 결정하시기 바랍니다. ,-,0,,,기타 증상,기타 증상,262,1
Chihuahua(치와와),MN              ,2046,F_센트럴,구석에 숨고 안움직임. propofol time back pain 식도 이물 확인. 내시경으로 밀어 넣음. 집에가서 지속적으로 어딘가 불편해한다면 과거 다리 수술과 허리 통증 때문일 수 있으니 내원하여 적절한 처치 받으시도록. 레이저 치료나 침치료 등. ,,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,142,8
Yorkshire Terrier(요크셔 테리어),M,2238,D_VIP,s 현재 해마루에서 진료 중 임아영 선생님 바베시아 진단 받고 치료 중 본원으로 전원하여 치료 원하심 베레닐 회 투약 중 모니터링 중 빈혈은 호전되었으나 혈소판은 아직 충분히 회복안됨 최근 주황색 뇨 확인되어 본원 진료 원하심 상세병력 영상자료 참고 복부초음파 full scan by joohee findings 양측 신장의 피질 에코의 상승이 확인됨 비장 종대 및 실질 내에 다발성의 저에코성 foci 확인됨 췌장의 에코 상승 및 불균질한 실질 확인됨. 췌장 두께 및 주변 장간막 양호 전립선의 불균질한 실질 확인됨 imaging dx ddx emh lymphoid hyperplasia of spleen nephritis pancreatitis bph 보호자가 확인한 주황색뇨는 혈색소뇨 가능성은 있으나 아직 광범위한 용혈의 증거는 없어 바베시아 감염과 관련된 혈색소뇨 외에도 uti 단백뇨 기타 색소뇨 등 모두 가능 금일 요천자 원치 않으셔서 소변검사는 실시못함 ear vein 채혈도 원치 않으심 검사상 이 전 해마루 기록에 비해서는 경증의 빈혈 확인되며 혈소판 감소증 동반 도말상 소수의 혈소판과 거대 혈소판 확인되나 clumping은 없음 oil filed에서 시야당 개 정도의 바베시아 지속적으로 확인됨 금일 결과만으로 바베시아로 인한 증상이 재발했다고 단정할 수는 없으나 보호자의 관찰사항 및 과거 해마루 기록과 비교시 초기 relapse 가능성은 있어 보호자가 이미 알아보고 오신대로 아토바쿠온 아지스로 조합 추천드림 다만 과거 병력상 심급성 보다는 만성감염 가능성이 높고 이미 회의 베레닐 치료에 반응이 불충분했던 점 등 감안하여 처음부터 아토바쿠온 아지스로 독시 조합으로 time 투약 추천드림 보호자분은 말라론보다는 메프론 mepron 투약을 선호하셔서 해마루에 재내원하여 약물 처방받은 후 체크는 본원에서 하길 원하심 참고적으로 지속적인 혈소판 감소는 단순히 바베시아의 문제가 아닌 imt 병발 가능성도 설명드림 금일 회성의 검사로는 감별할 수 없으며 이후 u에 따라 재판정 필요 month 후 재검 내원시 해마루 처방받은 약물 내역 지참하실 것 ,,8, 바베시아 증 ,혈액 및 조혈기의 질환 ,혈뇨,혈뇨,1047,11
K.C(Korean Cat),FS,2178,D_VIP,s 구내염 의심 고양이 구강검사상 인후두부위에 발적이 매우매우 심함 혈액검사상 globulin 수치 상승함 구내염치료 예정 다음주 day 전발치 예정 ,,222, 구내염 / 설염 ,치아 및 구강 질환 ,"부종, 홍반","부종, 홍반",84,6
Mixed(혼합),F               ,normal,F_센트럴,cc year 전 입양 month 전 panting심해짐 배변횟수 감소 실외 배변 배뇨 식욕정상 diet 인터넷구매사료 지유픽 닭가슴살 고구마 de heartworm vaccine pex 흉요추부 back pain 좌 후지 knuckling reaction 지연 hw test negative 혈액검사 hyper gpt 방사선검사 nrf ddx 흉요추 ivdd ce 치료 month 물리치료 전치 레이저 설명 보호자 내복약 먹이는데 거부감 물리치료는 자주내원 어려움 우선 month 간 복용하고 내복약 처방 고려 ,X,"0,1401",,,"기타 증상,빈호흡",기타 증상,287,1
Maltese(말티즈),FS              ,2133,G_부천이지,구토와 혈변으로 아이동물메디컬에 내원 돼지 갈비 먹어서 그런것 같다고 함 입원 치료 받음 퇴원 하면서 앉고 있었는데 배뇨 뭔가 이상해서 퇴원후 엘림 동물병원에 내원 엘림 병원에서 간질 증상 보임 간질 증상 혀 내밀고 숨을 몰아쉬면서 다리가 뻣뻣해짐 의식 상태는 잘 모름 회 정도 지속됨 pre ictal sign 호흡이 가빠짐 time 이내 지속 post ictal sign 배뇨 배변 발작후 자로 방안을 돌아 다님 병원에서 퇴원후 빙빙 돌았다고 함 청력 시력 없는것 같음 table food는 먹음 but 물은 먹지 않음 pe 시력 없음 ataxia 검사 혈액 검사 초음파 검사 방사선 검사 crp dimer 뇨 검사 상담 빈혈 이전 검사에서는 hct 수치 양호 빈혈은 간질의 원인은 아닐것으로 보임 하지만 빈혈 원인 파악 중요. month 후 재검 권유 두개외에서는 간질의 원인 파악 안됨 mri 촬영 권유 mental status behavior alert stupor depression coma posture head tilt head turn truncal posture rigidity reccumbency wide based stand gait paresis paralysis parapararesis후지 tetraparesis사지 ataxia tetany tremor mycolonus간대성근경련 postural reaction proprioception re. nrf hopping re. nrf whleebarrowing re. nrf hemi walking re. nrf extensor postural thrust re. nrf placing re. visual tactile visual reflex bilateral delayed pain reflecxes perineal reflex s nrf superficial pain. nrf deep pain. nrf spinal palpation. nrf cranial nerve menace response nrf vision delayed plr consensual plr nrf nystagmus nrf facial response nrf jaw tone nrf temporal muscle mass nrf corneal reflex nrf hearing nrf palpebral reflex nrf ,"2231, 2081",16, 상기에 해당하지 않는 신경계 질환 , 신경 질환 ,발작,발작,1164,3
American Curl Cat(아메리칸 컬 고양이),F,2056,D_VIP,cc 양쪽 뒷다리를 잘 못씀. hpi month 전부터 현 증상 보임. 첫 증상 보인 이후부터 점점 더 안 좋아진 것 같음. 한달전에 처음 분양 받음. 처음 데려왔을 때부터 구석에 숨어있기를 좋아하고 잘 나오려하지 않았음. med surg tra vac 예방접종 완료. env indoor alone diet 일반 건사료 로얄캐닌 키튼 gc 식욕 좋음. sk eent 눈꼽 자주 낌. 처음 데려왔을 때부터 낌 ms cv re gi 무른변 간헐적으로 ug nv 높은곳에도 못 올라감 신체검사 gc mentation b.a.r bcs mmc pink pale plr positive crt skin turgor hyperthermia bt sk eent 귀지 소량 장액성 눈물 농성 비루 소량 ms bilateral mpl cv no cardiac murmur re gi 노란색 무른변 ug nv all normal in postural reaction test. ataxia 후지를 이용한 정확한 기립이 불가능하며 기립 이후 걸으면서 밸런스가 쉽게 무너지면서 옆으로 쓰러짐 혈액검사 cbc non regenerative anemia pcv dot plot 상 band cell 의심 c hyperproteinemia hyperglobulinemia ammonia 방사선검사 c ddx 소뇌형성부전 뇌염 감염성 or 비감염성 뇌외성 원인 등 mri촬영 권유드렸으나 비용부담 있으셔서 혈액검사 전염병 pcr 검사 먼저 진행 소뇌형성 부전의 경우 파보바이러스의 자궁내감염으로 발생할 수는 있음 이외 toxoplasmosis 가능성 있음 pcr 검사결과에 따라 치료방향 결정 및 mri촬영 한번 더 권유드릴 예정 mri 촬영 진행되지 않을 경우 clindamycin or pds 등 약제 선행 투여 진행 금일은 발열 band cell 의심 등 바탕으로 광범위 항생제 우선 처방 pcr 검사결과 상담 및 치료방향 결정 ,,29, 상기에 해당하지 않는 소화기 계통의 감염증 / 기생충 증 , 소화기 질환 ,"부전마비, 완전마비","부전마비, 완전마비",956,5
Poodles(푸들),FS              ,2098,G_부천이지, 에 hydrometra 로 ohe 실시함 방광 요도 개구부에 mass 확인 이로 인해 배뇨 곤란 있는것 같다고함 이전에 술전 검사했는데 혈당이 높아서 인슐린 처치를 며칠 했다고함 원장님께는 세포 검사와 종양 혈액 검사 ct 촬영 말씀드림 month 전부터 배뇨를 힘들어함 지역 병원에서 초음파 검사후 내복약 처방 받음 이후 지중해 동물병원에서 진료 ohe 당뇨 진단후 인슐린 처방 받음 지속적으로 배뇨 장애 보임 상담 수술적인 처치 설명 ct 결과에 따라 방광에서 mass만 제거 요도 카테터 삽입 예정 사망 위험성 설명 드림 내일까지는 반복적으로 방광에서 직접 배뇨 예정 내원 당시 kg 천자 후 kg 처치 세파 time kg 파모티딘 time kg 트라마돌 time kg tid 엔로 time kg sid 오후 time 방광 천자후 cc 배뇨 ct 검사 촬영부위 abdomen 조영제 time time gi kg post phase a p d time time 소견 복부 방광목 부근 비정형의 mass x time wxhxl 가 근위 요도까지 이어져 관찰된다. 조영 후 peripheral rim enhancemnt 를 보이며 내부는 조영 증강을 거의 보이지 않는다. 전반적인 방광 벽이 다소 두껍게 관찰된다. 양측 요관은 경미한 확장을 보이며 주행하다가 원위부에서는 심한 확장 우측 time 좌측 time 을 보이고 방광 내 mass 가 위치한 곳으로 개구한다. time 때 촬영 시 우측은 뚜렷하게 조영제가 들어가는 것이 관찰되나 좌측은 명확히 관찰되지 않음. 복강 내 특히 방광 주변 하복부 에 소량의 복수 관찰된다. 방광 주변 림프절 medial iliac hypogastric ln 은 조영 후 heterogenous 조영 증강을 보이며 비대되어 관찰된다. l sacrum 척추체 배쪽으로 periosteal reaction 이 관찰되나 골 융해 소견은 관찰되지 않는다. 흉부 흉강 내 림프절 sternal cranial mediastinal ln 비대 소견 관찰된다. 우측 폐 후엽 등쪽에 결절 개 관찰된다. 우측 폐 전엽으로 주행하는 기관지 주변으로 alveolar pattern 밀도 항진 관찰되며 이로 인해 air bronchogram 이 나타난다. conclusion 방광과 요도 내에서 관찰되는 종괴는 transitional cell carcinoma 등과 같은 악성 종양으로 의심됩니다. 임상 증상은 본 종괴로 인해 요도가 폐색되어 발생한 것으로 생각됩니다. 양측 신우 확장 및 양측 물요관증 hydroureter 는 이 종괴의 압박으로 인해 발생한 것으로 보입니다. 조영제가 방광으로 들어가는 것이 확인되어 완전 폐색되어 있는 것으로 생각되지 않습니다. 현재 ct 영상에서 신장과 요관으로의 뚜렷한 침습 소견은 관찰되지 않습니다. 방광 주변 림프절 및 흉강 내 림프절은 방광 종양의 전이 가능성이 높게 생각되나 염증으로 인한 reactive lymphadenopathy 가능성도 배제할 수 없습니다. l sacrum 척추체 병변은 침공성 소견이 뚜렷하지 않아 초기 뼈 전이 소견 혹은 염증 반응으로 인한 periosteal reaction 가능성을 구분하기 어렵습니다. 우측 폐 후엽 결절도 폐 전이 소견일 가능성이 있습니다. 우측 폐 전엽 병변은 염증 등으로 인한 일시적인 consolidation 가능성이 있으나 bronchus 유래 종양의 초기 소견일 가능성을 배제할 수 없습니다. 오후관리사항 food 식사종류 양 당일 ct촬영으로 금식 식욕상태 급식방법 urine feces etc 치료 및 상담내용 tx e ,2231,901, 비뇨 기계 종양 질환 , 비뇨기과 질환 ,"배뇨장애(통증, 곤란), 빈뇨, 이소배뇨","배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",1762,4
Poodles(푸들),M               ,normal,F_센트럴,케타민 time butorphanol amp diazepam amp propofol time 노스판 패치 time h ,x,0,,,기타 증상,기타 증상,66,1
spitz(스피츠),FS              ,2101,F_센트럴, month 정도 전부터 식욕 부진 물을 많이 먹고 식욕이 줄음 갑자기 하혈을 심하게 함 band seg lym mono 혈액형검사 dea ,,0, 자궁 축농증 , 생식기 질환 ,기타 증상,기타 증상,78,1
Pungsan Dog(풍산견),F               ,2101,G_부천이지,s. 올해 여름부터 식욕 감소 금일 생식기에서 분비물 나온 것 발견하여 내원하심 o. 방사선 nrf 초음파 자궁 확장 및 자궁내 heteroechoic 한 물질 혈액검사 mild anemia glob 상승 crp 배 상승 혈구도말 호중구 독성변화 dx all neg. 유선종양 fna 양성 수술명 자궁축농증 술전검사 결과 특이사항 상위기술 수술전 처치 항생제 cepha enro 진통제 tramadol fluid ns 마취종류 호흡마취 isoflurane 기타 ,,24, 자궁 축농증 , 생식기 질환 ,"삼출물, 분비물, 농루","삼출물, 분비물, 농루",258,7
Yorkshire Terrier(요크셔 테리어),M               ,2228,E_24시아이, 오른쪽 앞발가락 혹. 그대로 인것 같아요. b fna pyogranuloma 불편해 할 경우 수술적 제거. . ,2228,221, 상기에 해당하지 않는 피부 종양 ,피부 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",63,9
