품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Border Collie(보더 콜리),F,2014,D_VIP, 야간 by 홍 식욕 치킨 시저 조금 먹음 호흡 힘들어하고 좀 빠름 호흡수 회 분 대체적으로 엎드려 있음 주간모니터 혈액검사 간수치 일부상승 염증수치 상승 dimer 심장초음파 검사결과 방사선검사 finding ddx rt sided cardiomegaly vhs tracheal elevation increased sternal contact reverseshaped heart mpa bulge with tortueous and dilated caudal pulmonary arteries eosinophilc pneumonia bronchitis hepatomegaly 심장초음파 finding la ao lvidd inc lvids inc edvi esvi rwt lvmi peak a ivrt e a tei index fs ef av vel profile mpa ao pv vel profile tr e tr vel spap pr e pr vel mpap lv essentric ratio money paradoxical septal wall motion hw in ra rv cvc dilated hepatic vein and no collapse of cvc ascites gb edema echo ddx severe pulmonary hypertension caval syndrome due to hw infection right sided heart failure acvim stage comment 사상충 제거 시술이 추천될 수 있음. caval syndrome 에 준한 치료 추천됨. caval syndrome 단계로 예후는 일반적인 사상충 감염보다 안좋을 수 있음. radiologist 윤학영 dvm phd caval syndrome 수술적교정이 필요한 상태임 보호자분이 하루정도 더 고민해보시고 연락주신다고 하심 ,,"1401,21", 심장사상충(Heartworm disease), 순환기 질환 ,"빈호흡,식욕부진, 식욕저하",빈호흡,917,23
Poodles(푸들),MN,2257,C_잠실ON, 내원하기 time 전 케트라진정 항히스타민제 먹고 내원 집에서 약을 모아둔 박스를 보호자분 가족께서 떨어뜨렸는데 조금 지난 뒤에 약이 모아진 장소를 뒤지고 하얀약을 먹고 있는 것을 발견 따라서 추가적으로 다른 약을 섭취할 수도 있었을 상황 내원하고 바로 과산화수소 cc kg으로 구토시켰고 혈액 검사 진행 구토내용물은 사료와 소량의 간식 뿐이었음 혈액검사 결과 전해질등은 정상범위였으나 alt ast alp ,,, 인체 약물에 의한 중독 ,전신성의 질환,,,229,25
Siberian Husky(시베리안 허스키),M               ,2073,G_부천이지,s 지속적인 변비증상과 혈변증상으로 내원 주기적으로 후지 대퇴근 떨림 증상이 있다고 하심 혈액검사 두드러진 고칼슘혈증 ct 결장 내 게실 전립선 비대 소변검사 상 염증세포 적혈구 결장 내 게실 전립선 비대 고칼슘혈증 전립선 fna 검사 의뢰 e ct 검사 및 전립선 검사 결과에 따라 이후 치료방향 정해드릴 예정 ,"2113, 2288","42,4203", 상기에 해당하지 않는 소화기 질환 , 소화기 질환 ,"혈변,변비",혈변,175,16
Bichon Frish(비숑 프리제),FS              ,2081,F_센트럴, history 금일 사상충 및 중성화 상담 위해 내원 며칠 전에 배변 패드 먹어서 구토한 바 있으나 다음 날 바로 증상 완화되었고 이후 특이점 없음 objective elevated gpt 추가적인 간수치 검사 및 영상검사 microhepatica elevated got cf. mildly enlarge gi n month 정도 사료만 급여하고 이물 섭식 주의 보조제 급여 후 수치 완화 여부 체크 수치 완화 없는 경우 ct 촬영 혹은 ohe 시 생검 권장 plan month 뒤 간수치 재검 ,,67, 간 효소 상승 (원인 미정) , 간 · 담도계 및 췌장 질환,간수치상승,간수치상승,278,1
Poodles(푸들),MN              ,2230,G_부천이지,s 일반 활력은 양호 물 먹는 양 비슷 대퇴부위 및 목쪽 피부 각화 증상 있음 약에 대한 부작용 여부 알아보기로 함 혈구검사 상 빈혈수치 비슷 imha rx pds time kg bid po leflunomide time kg sid po 실리마린 time kg bid po famotidine time kg bid po cyclosporin time kg sid po time ,,"21,1401,18", 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,"식욕부진, 식욕저하,빈호흡,황달","식욕부진, 식욕저하",212,13
Shih Tzu(시추),F               ,2289,G_부천이지,오늘 아침에 밥을 먹었음. 이전에도 비슷한 증상 있었음. time 내에 금방 돌아왔었으나 금일은 그렇지 않음. 구토흔적 있었음. 배변 흔적 없음. 오전에 소변 흔적 있었음. recumbency. 호흡양호 청진상 gallop sound. 혈압 복부초음파 검사 담낭내 매우 다량의 sludge 관찰. 위는 소화된 음식물로 심하게 확장되어있음. 양측 신장 피질 수질 에코 모두 증가. 좌측 부신은 cm 우측은 cm로 비대. serum chem nh electrolyte na cl ca elevated cushing syndrom hypernatremia hyperammonemia tx 수액처치 타치온 타우린 헤파멜즈 vit ampicilline time kg iv metoclopramide time kg famotidine time kg po trilostane time kg bid uda time kg bid for days. 전해질 교정및 혈중 암모니아 수치 교정. 이후 쿠싱관리및 암모니아 상승원인 고찰필요함. 오후관리사항 food 식사종류 양 일단 금식 d 캔 소량 강급 식욕상태 없음 급식방법 강제급여 urine feces urine 수회 feces 없음. etc tx 수액처치 타치온 타우린 헤파멜즈 vit ampicilline time kg iv metoclopramide time kg famotidine time kg po trilostane time kg bid uda time kg bid ,"2081, 2245",1, 상기에 해당하지 전신성 질환 / 증상,전신성의 질환,구토(급성/만성),구토(급성/만성),734,19
Munchkin Cat(먼치킨 고양이),F,2267,D_VIP, 어제 밤에 번 구토. 위액 오늘 오전 time 사료 먹고 구토. 어제 설사 회. 사료 로얄캐닌 베이비캣 복부초음파 full scan gi by joohee findings 비장 실질 전반에 걸쳐 hypoechoic foci 산재되어있음 소장의 대다수의 분절에서 근층의 비후 확인됨. 맹장 벽비후 확인됨. 장간막 림프절의 심한 비후 time 와 복강 전반에서 복막염 소견 확인됨. 복수는 확인 되지 않음. 췌장 body part 의 에코상승 확인되며 주변 복막염 소견 확인됨 신장의 미약한 불규칙한 변연 확인됨 imaging dx ddx fip dry type lymphoma peritonitis severe lymphadenopathy gi enteritis with cecum inflammation ibd lymphoma chronic pancreatitis with focal peritonitis comment 주기적인 초음파 재검사를 통한 병변의 모니터링이 추천됩니다. 복막염 림포마 ibd 등이 의심되는 상황. 먼저 내복약부터 우선 처방 원하심. 조직검사도 안내드렸고 조직검사를 예약했다가 취소. month 뒤 재검 소화기증상 심할 경우 바로 내원안내. ,림포마의심,21, 고양이 복막염 · FIP ,전신성의 질환,"식욕부진, 식욕저하","식욕부진, 식욕저하",598,4
Yorkshire Terrier(요크셔 테리어),MN,2021,C_잠실ON,cc cough hpi history med vac trauma surg env food 약 먹어도 더이상 개선되지 않음 식욕은 양호. 잠을 자려하나 잠자지 못함 ,2082,5, 기관 허탈 , 호흡기 질환 ,기침,기침,91,8
Maine Coon Cat(메인 쿤 고양이),FS,2070,D_VIP, 재진 의뢰병원관련 중간 통화여부 보고내용 원장님 요청사항 상태는 양호. 보호자 분은 체중이 더 증가했다고 느끼심. tpr 양호. 혈액검사 cbc wbc plt c crea seg lym mono band plt 시야 당 개. 영상검사 수술 주변부 림프절 장 초음파 comment 술부 열개는 확인되지 않음. 이미 이전에 림포마 gist 진단된 환자 mesenteric ln들의 종대가 더욱 심화되어 mesenteric ln으로의 metastasis 가능성 높음. 이전에 확인되지 않던 peritoneal free fluid가 추가적으로 확인됨. omental and mesenteric invasion metastasis 의심 소견이 확인됨. 항암 추천됨. 항암 후 술부와 인근 림프절 장간막의 정기적인 모니터링 추천됨. radiologist 윤학영 dvm phd 림프절 종대 더 심화된 바 전이 가능성 높음. 항암치료 금일부터 시작. 혈액검사 상 항암치료 가능하나 정상범위 하안치 확인되므로 부작용에 대해 앞으로 면밀한 모니터링이 필요함. 신장수치 높은 바 sdma 검사가 필요함. rx 내복약 bsa money chlorambucil time month 에 번씩 po pds timepo sid for days thentime famotidine time kg bid po 마이다케어 방울 day po 일주일 뒤 내원하여 cbc c sdma 검사 예정. ,,"27,1,28", 상기에 해당하지 않는 소화기 계통의 종양성 질환 , 소화기 질환 ,"체중 변화, 체중 증가, 체중 감소 ,구토(급성/만성),기력저하","체중 변화, 체중 증가, 체중 감소 ",705,15
Mixed(혼합),FS              ,2228,F_센트럴,hx 투약에 대한 반응은 없음 소양감은 약간 감소 pe bar aus nrf 발등 종괴 fna round cell 핵대소부동 핵소체 등 악성지표 있음 종양 가능성이 높고 악성 가능성도 있음 bw nrf 방사선 좌측 대퇴 골절치료 후 상황 보호자님 바쁘셔서 검사결과는 간단히만 들으시고 데려가심 수술 및 조직검사 진행예정 편하실때 내원하실 예정 ,,221, 상기에 해당하지 않는 피부 종양 ,피부 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",192,17
K.C(Korean Cat),M,2236,D_VIP,s 범백은 month 전에 진단받으심. 발작은 오늘부터 시작됨. bg cpv ag 검사시 매우 옅게 양상나오고 ccv ag 양성나옴. 아이는 지난주 day 에 구조하시고 현재 전혀 자발식이 없고 설사 지속적으로함. mentation stupor skin turgo delay 탈수 체온 rr panting 내원시 전신 강직성 경련 및 양안 horizontal nystagmus diazepam time kg iv pheno time kg iv 이후 경련 및 nystagmus 사라짐. fpv ag 음성 cpv ag 음성 cbc 검사상 wbc money pcv chem 검사상 alb tp tx plasma sol 붕붕 fold cefa famo metro meto iv bid 현재 지속적인 설사로 인한 탈수 및 경련증상 보이고 있어 일단 hydration 이후에도 경련증상 지속될시에는 mannitol 처치 예정 내일 feline diarrhea pannel 보낼예정. ,,"16,2,1", 고양이 범 백혈구 감소증 · FPV ,혈액 및 조혈기의 질환 ,"발작,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),구토(급성/만성)",발작,488,3
Maltese(말티즈),MN              ,2070,G_부천이지,간식먹고 토함 코에 이물질 낀거같음 내시경 원하심 흡기시 비강에서 소리남 코고는 소리 남 month 전부터 증상 나타남 month 동안 비슷하게 증상 나타남 증상 발현후 식욕 저하 체중 미약한 감소 흉 복부방사선 검사 thorax 외측상에서 기관분지부가 배쪽으로 밀려보이며 그 후방으로는 식도 확장 관찰. 종괴 또는 식도 이물음영은 명확하지 않으나 가능성 고려. abdomen 외측상에서 간의 caudal margin이 늑골궁 밖으로 돌출되어 간비대. 위와 결장내 많은 양의 가스 관찰. 복부초음파 검사 담낭내 매우 다량의 sludge로 확장되어보임. 방광내 다량의 sludge와 결석 관찰. ct 검사 촬영부위 두개부 흉부 복부 조영제 time time gi kg post s 소견 skull thorax thoracic inlet 위치의 식도내 xxcm lxhxw 크기의 원형 종괴 관찰. 식도 배쪽 벽으로부터 내강으로 자라난 형태. 식도의 전반적인 확장과 액체 저류는 ct 촬영 전 구토로 인한 가능성 및 역류성 식도염을 고려. 좌측 액와림프절 미약한 비대 확인. 폐 실질에서는 특이소견 없음. 고실블록 수준의 nasopharynx 직경이 약간 감소되어 nasopharyngeal stenosis 의심됨. 양측 비강내 삼출물 소량 관찰. 양측 수평 외이도벽 두께 증가되고 조영증강 뚜렷하여 외이염 관찰되나 고실블록은 깨끗함. abdomen 특이소견 없음. 상담 호흡 곤란의 원인은 nasopharyngeal stenosis 예후 불량 설명 식도내 mass는 제거 권유 다음주 day 에 수술 방법에 대해 상담 하기로 함 유동식 섭식 권유 내복약 처방 ,,1, 상기에 해당하지 않는 소화기 계통의 종양성 질환 , 소화기 질환 ,구토(급성/만성),구토(급성/만성),815,15
K.C(Korean Cat),FS              ,2178,G_부천이지,유얼이 보호자분 소개 유기묘 송곳니 외 다른 치아는 거의 모두 제거 한것 같다고 함 구강내 출혈 있다고 함 지역 병원에서 잇몸 주위에 염증 있었다고 함 약 먹고 난후 효과 있지만 투약 중지후 증상 여전 유기묘로 사나움 몸무게 kg 정도 마취전 검사가 먼저지만 사나워서 진정후 검사 예정 주사 마취 pe 송곳니와 앞니를 제외한 모든 치아 발치 되어 있음 볼과 편도 주변 조직 발적 혀 밑에 부위 염증 출혈 흉부방사선 검사 폐 전반적으로 기관지패턴 간질패턴 미약하게 관찰. 심장 특이소견 없음. 복부초음파 검사 췌장 실질 전반적으로 고에코로 변화. 임상적 의의 없을 수 있음. 양측 신장 에코 상승되었으나 이 또한 고양이에서는 임상적 의의 없을 수 있음. 방광내 부유물 다량 존재. 그 외 복부장기 특이소견 없음. 처치 잇몸 염증 부위에 triamcinolon 국소 주사 내복약 처방 보호자분 식욕 촉진제 원해서 처방함 미타자핀 time cat eod bid 내복약 로도질정 time kg 파모티딘 time kg 베스타제 month 치기준 반알 분배담당자 복약지도 sid 내복약 분배담당자 미르타자핀 time eod ,,"15,61", 구내염 / 설염 ,치아 및 구강 질환 ,"출혈,구내염",출혈,567,6
Shih Tzu(시추),MN,2002,B_W,지난 주 day 에 전신 발작 강직성 발작 time 정도 배뇨와 배변. day 에 지역ah 셀레네ah 에 갔을 때 심장병이 있다고 진단. 심장 영양제 처방받았으나 먹지 않음. 어제 밤에 전신발작과 배뇨 배변 후 panting하는 모습을 관찰함. 오늘 셀레네ah갔더니 폐부종으로 의심되어 의뢰하였음. 하루 종일 누워만 있음. month 에 한번 정도 다리가 쭉 뻗으면서 배뇨 증상을 보임. 심장사상충 예방얌은 정기적으로 투여. 검사는 받지 않았음. pe 양안이 백내장이 심함. murmur 폐음은 정상. bp 심초에서 tr이 mr보다 심함. 폐성고혈압. 복수도 경미하게 관찰. 우측 부신이 약간 커져 있음. 전해질 lactate 혈압 종 ,,16, 판막증 (심장 마비 증후 +) , 순환기 질환 ,발작,발작,356,28
spitz(스피츠),FS,2185,D_VIP, money 결제완료 민혜 약먹고 난 이후 예전보다 증상은 조금 개선됨. 가끔씩은 다리 저는 모습 보임. 금식 완료. b.a.r normal skin turgor p normal gait 혈액검사 cbc n.r.f chem n.r.f elect. n.r.f coag. normal 방사선검사 imaging dx ddx hip dysplasia patellar luxation cardiomegaly comment 우측 acetabulum의 osteophyte 확인되며 femoral head의 불규칙한 변연 미약한 acetabulum flattening 관찰됨 양측 슬개골의 내측 변위 슬관절 양호 vhs la bulging 관찰되지 않으므로 미약한 우심의 종대에 의한 cardiomegaly 가능성 있음 radiologist 이현아 dvm ms vip동물의료센터 영상의학과 과장 direct tel 내선 mail vip radiology vipah.co.kr 금일 수술 진행에 있어 특이사항 없음. sx rt. mpl repair tbr ttt li anesthesia premedication atropine time kg sc fentanyl money mg kg iv midazolam time kg iv cefazolin time kg iv induction propofol time kg iv maintenance isoflurane surgical procedure dorsal recumbency positioning 우측 무릎 관절 craniolateral skin incision 동일한 라인따라 피하 절개 외측 parapatella arthrotomy 실시 후 슬관절 노출 얕아진 활차구에 trochlear block recession 실시 tibial tuberosity의 내측면에 oscilating saw 이용하여 절골 후 외측으로 옮겨 quadriceps patella tt의 alignment를 정렬한 후 time wire 개를 이용하여 고정 슬관절 lavage n pds 이용하여 관절낭 봉합 by simple continuous suture pds 이용하여 대퇴 근막의 lateral imbrication by vest over pants suture routine한 방법으로 피하 및 피부 봉합 surgical findings 얕아진 활차구 관절 자체의 관절염은 미미한 편. comments 수술 후 month 이상의 안정가료가 요구됨. operator 안승엽 dvm phd vip동물의료센터 외과 과장 direct tel 내선 mail vip surgery vipah.co.kr ce 수술 잘 마무리 되었고 오늘부터 month 간 입원관리 예정입니다. post op analgesia fentanyl cri followed by fentanyl patch firocoxib 입원주사처치 cefazolin time kg iv bid famotidine time kg iv bid taurinecc iv bid rx firocoxib time kg po sid 내일 crp검사 및 드레싱 교체 ,,, 슬개골 (아) 탈구 ,근육 골격 질환 ,,,1526,22
Pomeranian(포메라이안),F               ,2021,F_센트럴, history ivdd로 인해 month 전부터 갑자기 뒷다리를 잘 쓰지 못함 한방치료 중 흥분 시 헐떡거림 있고 수원에 사시는데 명절 보내시느라 친척집 방문 이 과정에서 흥분하면서 증상 심화 objective 노력성 호흡 auscultation rx. c stage ce 식도이물 감별 위한 식도 조영 및 여타의 원인 감별 후 산소 처치 등 포함하여 입원 하 치료 권장 이동 과정에서 호흡곤란으로 인한 사망의 가능성 고지 ,,14, 기관 허탈 , 호흡기 질환 ,호흡곤란,호흡곤란,238,8
Shih Tzu(시추),MN              ,2084,F_센트럴, history 작년 봄부터 식욕이 약간씩 감소 여름부터 만성적인 구토 설사 체중감소 보임 구토는 주로 담즙성 구토로 하루 번 수준 설사는 점액변 정상변 등 혼재되면서 지속 objective auscultation murmur grade rx. gb calculi hepatomegaly spondylosis ab sono mixted echoic liver hyperechoic kds anemia elevated liver enz. and crp lowered alb tentaitive diagnosis 간 부전 염증 빈혈 있으며 간 부전의 원인으로는 간 종양의 가능성 있음 further diagnostic test 추가적으로 심장평가 후 ct 촬영 및 생검 권장 최소 fna 검사 권장하되 진단률은 낮음 보호자분 일단 대증처치 후 경과보기로 ce 예후불량 고지 추가적인 진단검사 없는 경우 대증처치만 가능 빈혈 심화 시 수혈 등 추가적인 처치 필요함 plan month 뒤 추가적인 진단검사 여부 확인 약물 처방 후 수치 완화 여부 체크 필요함 ,2081,"21,1,2,27", 간 / 담도 / 췌장의 종양 , 간 · 담도계 및 췌장 질환,"식욕부진, 식욕저하,구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),체중 변화, 체중 증가, 체중 감소 ","식욕부진, 식욕저하",534,0
Abyssinian Cat(아비시니아 고양이),F,2178,C_잠실ON,cc 식욕저하 잠만잠 거의 잠만잠. 식욕 저하 점점 힘들어하며 기운 없음 time 이후로 보행상태는 호전되었으나 밥 거의 안먹기 시작함 .pe 구강 혀 병변 확인 앞쪽 구간 혀돌기 소실 확인됨 편도 부분 발적 염증 소견 확인 지속적 유연 확인 .혈액검사 간수치 상승 rdw 감소 빈혈로 진행될 수 있으며 간수치 상승 감염에 의한 상승 또는 anorexia 동반된 수치 상승 가능성 있음 cholangiohepatitis확인 위해 ggt함께 확인하였으나 수치 상승 확인되지 않음 이후 지속적으로 밥 먹지 않을시 강급 지시됨. 절식의한 황달 빈혈 발전될 수 있음 소화기 증상 구토 설사 확인되지 않아 복부방사선 촬영하지 않음 일단 calici inf 의한 stomatitis 준해 치료 구강내 병변이 있어 내복약 먹이기 힘들 수 있으며 month 입원 추천드렸으나 month 입원 후 추가 입원여부 고려 입원해도 앞으로 몇일 동안은 증상이 더 심해질 수 있다고 말씀드림 금일 검사비 수납완료 tx. amocra tid iv vit tid hd time h ,,"3,21", 구내염 / 설염 ,치아 및 구강 질환 ,"발열/고열,식욕부진, 식욕저하",발열/고열,533,6
Labrador Retriever(래브라도 리트리버),MN              ,2120,H,경련 c.c seizure hx. 내원 당일 새벽 time 감전의심 콘센트 주변에 있었음. 감전 의심. 의식 소실 경련 관찰됨. 경련시 소변 다량. 오전 time 경 경련 한번 더 함 보호자 표현상 tonic clonic seizure 의심 다리가 풀린 것처럼 괜찮아짐. 뇌신경 검사 측이사항 없음. 일반상태 정상 mri focal hyperintensity on the rt. cerebral lobe meningoencephalitis csf 검사 진행중 meningoencephalitis immunosuppressive agent pds time kg day mmf time kg day antiepileptic drug phenobarbital time kg day etc. misoprostol pentoxine same 투약 일주일 반응 지켜본 후 재검 예정 페노파비탈 농도 측정 month time time time time 페노바비탈 ,,, 수막염 / 수막 뇌염 / 뇌염 , 신경 질환 ,,,476,21
Yorkshire Terrier(요크셔 테리어),M,2021,D_VIP, refer. 나래ah 의뢰병원관련 진료전 전화완료 진료후 전화완료 주호소 호흡곤란 현증경과 오늘 아침에 눈을 뜨지 못하고 고개를 들고 헥헥거리면서 있었음. 이전에도 간혹 하긴 했는데 오늘은 심함 안고 오는데 계속 켁켁거림 점심에 떡국을 주고 잘 먹었음 좀 이따가 배도 부른지 헥헥거림 계속 헥헥 거려서 나래에 데려갔는데 기관이 좁아지고 폐도 수축되어있다고 해서 큰 병원 가보시라 들으심. 심장약은 계속 먹이고 있음. 몇 달 전부터 먹이기 시작함. 나래에서 처방받아 먹이고 계심 이전 혀파래지거나 기절하거나 한 적은 없음 자주 다니는 동물병원이고 원장님이 아이 심장이 커져서 심장약을 먹어야한다고 해서 먹이기 시작 예방접종 all done hw 외부기생충 사육환경 indoor alone 산책 안함. 사료 일반 건사료. table food 신체검사 mental bar rr panting bp bcs mmc pink crtsec 탈수평가 dry mucous membran dehydration auscultation heart bilat. murmur lung bilat. corse crackle 혈액검사 cbc nrf lab 참조 c altalp tp alb bun cre glu elec no specific finding lab 참조 lac crp dimer 영상검사 방사선검사 finding ddx cardiomegaly vhs redundant trachealis dorsalis membrane wo tracheal collapse bronchial collapse bronchitis early lung fibrosis pte mild bronchointerstital pattern infiltrative liver disease nodular liver disease hepatomegaly bilateral renal calculi comment 본 환자에서 호흡곤란을 유발할 수 있는 주 원인으로는 기관지 협착 redundant tracheal membrane 기관지염 간종대를 유발하는 쿠싱 등의 질병으로 인한 폐혈전 폐섬유화 간종대로 인한 폐용적 저하와 음식 섭취 후 위 용적 증가에 의한 폐용적 저하 등이 가능성이 있으나 bronchitis 의 경우 대게 기침을 동반하므로 기침이 본 환자에서 없다면 bronchitis 가능성은 낮을 수 있음. 심장크기는 크게 확인되나 요크셔테리어 종의경우 타 종에 비해 심장의 평균 크기가 큰 경우가 많으므로 심인성의 완전한 배제는 심장초음파를 이용하는 것이 도움이 될 수 있음. 요검사 usg money ph dip stick blood pro urine sediment direct lipid droplet idirect nrf upc tracheal collapse hyperadrenocorticism susp. 켁켁 거리는 증상 및 호흡곤란에 대해 감별 진료 청진상 corse한 crackle과 murmur 심하지 않은 것과 관련 심장문제로 인한 폐수종 가능성 낮음 흉부 엑스레이 상 vhs 로 크나 폐침윤은 심하지 않고 노령성 변화일 가능성 높음 기관 허탈 소견있고 상부호흡기 부종 가능성 있어 호흡곤란의 원인일 가능성 높음. theophylline 처방 혈압 으로 고혈압 확인되고 upc이상으로 심한 단백뇨 확인됨 혈액 검사 상 lipemic하지만 alt alp 높고 간비대 복부팽만 낮은 요비중 단백뇨 고혈압 빈호흡 심비대 등으로 미루어 보아 cushing dz 가능성 있음 고혈압에 대해 enalapril 처방 나래에서 enala 으로 처방하여 만 추가 처방 간보조제 처방 rx fordays 내복약 theophylline time kg po bid enalpril time kg po bid 지역병원 처방 silymarine time kg po bid udca time kg po bid 나래동물병원 처방 심장약 pimobendan time kg po bid furo time kg po bid enalpril time kg pobid tx oxygen therapy month time 내원하여 복부초음파 및 acth stimulation test 진행. 필요 시 간수치 및 tchol tg 추후 심장초음파 검사 후 심장약 조절 ,,14, 기관 허탈 , 호흡기 질환 ,호흡곤란,호흡곤란,2078,8
Maltese(말티즈),MN,2185,D_VIP, money 결제하셨습니다. 미리 dr.조서현 subjective 슬개골 탈구 및 십자인대 교정위해 내원. objective laboratory examination cbc nrf elec nrf chem elevated alp coag nrf assessment bilateral rccl bilateral medial patellar luxation plan sx lateral suture patellar luxation corrective surgery sx patellr luxation corrective surgery lt. stifle joint. trochear groove plasty block recession lateral imbrication suture medial releasing lateral suture for rccl lb ligafiba with button suture. rt. stifle joint. trochear groove plasty block recession lateral imbrication suture medial releasing lateral suture for rccl lb ligafiba with button suture. month 간 입원예정. fentanyl cri for pain control rj bandage. 내일부터 경구제 투여 ,십자인대단열,23, 슬개골 (아) 탈구 ,근육 골격 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",679,22
Poodles(푸들),FS,2230,D_VIP, money 수납하셨습니다 그림 주호소 month 전부터 식욕 컨디션 저하 가만있는데도 헉헉거림 어제 타병원 내원 자가면역성 용혈성 빈혈이라고 들음 주사 처치만 받음 bun crea alp tp glu alt cbc wbc rbc hb hct plt 오늘 물만 섭취 year 쯤 전부터 뒷다리 피부 안좋았음 두번 정도 병원 내원 약 처방에도 잘 안나았었다가 사료 위주로만 먹이고 나서 개선됐음 예방접종 백신 정확치 않으심 사상충 예방 안하신지 오래됨 사료 건사료 어제 저녁에 삼겹살 먹이시고 오늘 연변 설사 확인 신체검사 mental alert hr bpm rr min bptime hg bcs mmc mildly pale pinkish crt 혈액검사 cbc wbc hct plt 도말상 spherocyte autoagglutination 확인 megakaryocyte 관찰 oif c hypergl electrolytes nrf crp dx negative anemia pcr 의뢰 영상검사 방사선 nrf imha susp. hivig 처치 진행 hct 재검에 따라 추후 수혈 가능성 또한 안내 rx 내복약 pds time kg bid azathioprine time kg sid famotidine time kg bid silymarine time kg bid tx 수액처치 sfold time hr 주사제 hivig kg iv for time meto time kg iv 입원 고한아선생님께 인계 내일 cbc dimer crp 체크 리브감마 추가 처치 여부 or 퇴원 결정 ,,"21,28,1401", 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,"식욕부진, 식욕저하,기력저하,빈호흡","식욕부진, 식욕저하",773,13
Shih Tzu(시추),MN              ,2228,E_24시아이,꼬리 부위 염증성 메스 재발 가능성 향후 경과 보기로 간수치 일부 상승 마취 후 관리 필요 종검 한달뒤 ,2228,221, 상기에 해당하지 않는 피부 종양 ,피부 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",58,17
Shih Tzu(시추),FS,2084,D_VIP,우승지선생님 time 예약 보조제처방 기절 한달전에 밤에 갑자기 잠결에 보니 누워서 버둥거림 코막힌것처럼 그렁그렁 소리를냄 지난 day 소리지르면서 쓰러짐 혀나와있고 일으켜 세워보려고 했더니 축 늘어짐 의식 없음 배변 배뇨 동반됨 본원 응급내원하였으나 오면서 괜찮아짐 평소에 왼쪽 하복부 긁고 뭔가 있는 것 같은 느낌이 드심 눈도 안보이는것 같고 소리도 못듣는 것 같음 p 심잡음 pmi lt apex 전신탈모 심함 우안 각막부종 의심 좌안 백내장 ba non regenerative anemia thrombocytosis azotemia bun cre alt alp 증가 hypercholesterolemia hypophosphatemia 복부초음파 full scan imaging dx ddx hepatic mass primary hepatic neoplasia hepatic nodular hyperplasia chronic kidney disease urolithiasis uterine complex ovarian remnant suspected comment 초음파로 정확한 크기 측정이 불가한 크기의 간 종괴 관찰됨 활발한 혈류반응 불균질한 에코로 관찰되며 상복부 전체를 차지하고 있어 유래된 간엽을 확인할 수 없음 ct 촬영 추천됨 양측 신장 피질 에코 상승 불규칙한 변연 다발성 낭포 및 결석 방광 벽 양호 방광 내 time 크기의 결석 확인됨 근위요도 확장 절제되고 잔존한 자궁의 확장 및 액체 저류 벽 비후는 관찰되지 않음 ct 촬영시 잔존난소 확인 필요 간 종괴에 의해 프로브로의 복부 압박이 불가하며 위의 뒤쪽 변위에 의해 위내 가스 artifact 로 양측 부신 스캔이 불가함 radiologist 이현아 dvm ms 간종양 방광결석 만성신부전 백내장 간종양에 대하여 ct촬영 및 수술 조직검사 방광결석 제거술 등의 상위검사 안내드렸음 마취 수술 등 원치않으심 호스피스 케어 요청 전신 탈모 피부 병변이 호르몬 질환 의심되나 금일 복부 초음파상 부신 스캔 어려움. 추가 호르몬검사 원치않으심 히스토리상 강직성 경련 가능성 높아보임. 뇌내 병변 가능성 안내드림 tx gabapentin time kg bid udca time kg bid silymarin time kg bid 레날어드밴스 처방. 호스피스 케어. 추가 문의사항 있을시 전화주실 예정 레날 어드밴스 진통제 ,,13, 간 / 담도 / 췌장의 종양 , 간 · 담도계 및 췌장 질환,허탈(붕괴),허탈(붕괴),1172,0
Yorkshire Terrier(요크셔 테리어),M               ,2230,E_24시아이, 어제부터 힘이 없음 옆으로 자꾸 쓰러짐 소변색깔이상 소변은 잘봄 병원을 다녀본 적이 없음 식욕이 좀 줄었어요. 구토 설사 없었음 식욕 활기 백신 사상충 빈혈 워낙 pcv 가 낮아서 수혈우선적으로 적용 비재생성 빈혈 또는 재생성빈혈 감별 등의 검사는 수혈하면서 진행 소변 혈색소뇨 확인 pale 기력없음 전반적으로 쳐지는 상황 time 상담 방사선 상에 설명한 내역서 적어놓음 너무 힘듬 당일 검사 빼고 수혈 및 검사 month 입원 처치 money 선 청구하면 될듯. month 내복약 및 주사처치 가족분들과 의논하고 오시도록 안내. . ,,"1901,28", 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,"점막창백,기력저하",점막창백,302,13
