품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
spitz(스피츠),MN,2194,D_VIP,dr.조서현 subjective cc 우측 후지파행 hpi month 전 지역병원에서 사고로 대퇴골절 진단후 수술적 교정. month 전까지는 별다른 이상없이 잘 지내다가 갑자기 다리를 절기 시작하였음. 길음에서 방사선 촬영결과 대퇴골 골절소견. 본원으로 이송되었음. vaccine all done. dw condition indoor.companion dog diet normal dry food gc active good urination defecation appitite vommiting sk none eent none ms rt. hindlimb lameness. cv none gi none re none ug none nv none objective physical examination gc mentation alert. bcs mmc pink plr normal crt sec skin turgor normal sk nrf eent nrf ms rt. femoral fracture cv nrf gi nrf re nrf ug nrf nv nrf laboratory examination cbc nrf elec nrf chem nrf radiographic examination plate fracture femoral re fracture assessment ddx femoral re fracture plate fracture plan 내일 수술 예정. 하루 입원. ,대퇴골골절,23, 골절 (뒷다리) ,근육 골격 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",720,5
Mixed(혼합),MN              ,2121,F_센트럴,cc month 령 보호소에서 입양 입양 당시 시력 없었음 이후 간헐적 경련 금일 허공에 짖는 증상이 심함 방사선 소간증 초음파 소간증 혈액검사 간수치 상승 ddx pss 뇌질환 txp month time day 두부 mri 복부 ct예약 ,,"33,40", 뇌수종 / 뇌수종 , 신경 질환 ,"떠는 증상, 경련 또는 미진,신경증상(이상행동)","떠는 증상, 경련 또는 미진",134,7
Mixed(혼합),MN,2232,D_VIP, refer.정다운ah 안암 의뢰병원관련 진료전 전화완료 진료후 전화완료 주호소 식욕부진 imt 의심으로 의뢰 현증경과 지난주 day 피부에 반점이 생겨 정다운 ah에 내원 소염제 해열제 저용량 처방 받아 금일 오전 time 마지막 투약 어제부터 음식을 먹지않음. 간고기 한스푼정도 먹이심. 피하 출혈 다수 확인됨 철분제 어제부터 급여 혈소판 감소증 의심 소견 들으시고 본원 진료 권유받으심 신체검사 mental alert bptime hg cuff. bcs mmc pale cyanotic 탈수평가 dehydration systolic heart murmur pmi lt apex crackled sound 좌우후엽 청진 tachypnea respiratory distress ecchymosis 다수 확인 좌측 전지 파행 외반 오래되었다고 하심 혈액검사 cbc regenerative anemia pcv ret leukocytosis neutrophilia wbc thrombocytopenia plt chem nrf elect hyponatremia hypochloremia bicarbonate 감소 crp 증가 lactate 증가 dimer 증가 blood smear polychromasia nrbc reticulocytosis band cell toxic change dot plot 첨부 영상검사 방사선검사 imaging dx ddx cardiomegaly dmvd susp. cardiogenic pulmonary edema pneumonia hip dysplasia comment vhs 외측상에서 중증의 la bulging 복배상에서 우측엽 전체의 침윤 관찰되며 우측 후엽에서 심한 침윤 확인됨 복부의 특이사항 관찰되지 않음 심한 femoral head의 변형 및 acetabulum flattening 확인됨 radiologist 이현아 dvm ms vip동물의료센터 영상의학과 과장 direct tel 내선 mail vip radiology vipah.co.kr imt 경부 사지 광범위한 피하출혈 확인 도말상 혈소판 관찰되지 않음 dx kit 음성. 감염성 질환 가능성 떨어지나 추후 필요시 pcr 의뢰 예정 vincristine igg 투여 및 내복약 투약 시작 빈혈 자가 응집은 확인되지 않음 evans syndrome 배제 혈소판 감소증으로 인한 속발성 위장관내 출혈 피하 출혈로 인한 실혈로 빈혈 발생하였을 것으로 생각됨 금일 수혈 진행 mmvd acvim stage 폐수종 전신염증반응으로 인한 투과성 증가 좌심부하 정수압 증가로 인해 병발했을 가능성 있음 우측 후엽 침윤 전반적으로 확인됨. 수혈 후 악화 가능성 충분히 있으며 보호자분께 위험성 고지드린 상태 pte sus dimer 증가 mmvd로 인한 순환부전 식욕부진으로 인한 탈수 혈량 감소 imt로 인한 속발성 응고 항진 등이 기여하였을 것으로 생각됨 항혈전 처치 진행 필요하나 현재 출혈소견 및 빈혈 동반된 상태이므로 순환 개선 후 dimer 리첵하여 항혈전 처치 진행 여부 결정 rx 식이 인테스티날 로우팻 rer bid 내복약 심장약 pimobendan time kg bid enalapril time kg bid spironolactone time kg bid furosemide time kg bid imt약 pds time kg bid misoprostol time kg bid udca time kg bid silymarin time kg bid azathioprine time kg sid tx 수혈 혈액형 dea 로 확인 크로스 매칭 진행 하여 응집 없음 확인 target pcv prbc time ns 로 희석 후 time 동안 투여. time h 수액 수혈 완료 후 리브감마 주사 kg iv for time total time time h 유지 속도의 반 주사 내원 당시 폐침윤 확인 furosemide time kg iv bolus 수혈 전처치 chlorpheniramine time kg sc vincristine time kg iv once 익일 cbc bun cre lactate 재검 흉부 방사선 재촬영 입원 유지 ,,"21,79", 혈소판 감소증 (면역 내정 간섭 성) IMTP,혈액 및 조혈기의 질환 ,"식욕부진, 식욕저하,점상출혈, 자반, 반상출혈, 피하출혈","식욕부진, 식욕저하",2037,38
Mixed(혼합),M               ,2016,G_부천이지,정종합 동물병원 의뢰 복수 month 일전부터 복부 팽만 그전부터 증상 나타난것 같음 설사 month 일전부터 증상 보임 table food 먹임 주식은 사료 식욕 양호 흉부 복부방사선 검사 우측 전엽과 중엽 사이 중엽과 후엽사이 좌측 전엽과 후엽 사이 fissure line 관찰되어 흉수 존재. 흉강내 차지하는 심장 크기 커보여 전반적인 심비대 의심. 외측상에서 간의 caudal margin 늑골궁 밖으로 돌출되어 심한 간비대 의심. 복부 전반적인 serosal detail 소실로 복수 존재할 것으로 보임. 번째 요추 척추사이디스크공간 좁아지며 경화소견 관찰되어 디스크 질환 가능성 존재. 복부초음파 검사 담낭벽 약 time 이상으로 두꺼워졌으며 이는 부종성 변화 가능성 높음. 간 실질 특이소견 없음. 위 몸통 소만곡 위치에서 위벽 두께 cm 이상으로 두꺼워졌으며 벽층 구조 소실 및 불균질한 저에코성 종괴 음영 관찰. 종양 가능성 있음. 양측 신장 피질 에코 상승되었으며 특히 우측 신장 변연은 울퉁불퉁하게 관찰. 좌측 부신은 크기 time 우측은 time 로 크기 증가함. 방광목 위치에서 약 time 크기 결절 개 관찰. 방광 cranial쪽 벽 두께 time 이상으로 방광염 의심. 결절은 염증성 polyp인지 종양성 변화인지 이후 크기 변화 모니터링 필요. 복강내 무에코성 복수 다량 존재. 소장 특이소견 없음. 심장초음파 검사 심낭수 존재하며 심장주기에 따라 우심방 벽 무너짐. 심낭수에 따른 우심방내 압력 증가 의심. mild mr mild tr sus. mild pulmonary hypertension. 내복약 처방 아목시실린 time kg 에날라프릴 time kg 피모벤단 time kg 라식스 time kg 스피로락톤 time kg 실데나필 time kg bid 상담 위 종양 의심 부신 종대 복수와 흉수의 원인은 심낭수 심낭수 관리후 상태에 따라 호르몬 검사 위 종양 ct 검사 권유 심낭수의 경우 약에 대한 반응에 따라 예후 결정됨 설명 내복약 투약 month 후 심낭수 상태 확인 위해 내원 권유 이후부터는 정 동물병원에서 관리 권유 분배담당자 복약지도 ,"2001, 2070, 2231","12,2,11", 상기에 해당하지 않는 순환기 질환 , 순환기 질환 ,"복수,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),복부확대(팽만)",복수,1057,23
Scottich Fold Cat(스코티쉬 폴더 고양이),MN,2094,B_W, 최근 평소보다 좀 크게 많이 울었음 month 전부터 캔만 먹고 건사료는 전혀 먹지 않음 키튼은 소량 먹음 캔은 조금 남기고 거의 다 먹음 오늘 보호자분 퇴근 후 평소처럼 나와서 반기지 않고 구석에 숨어서 하악질하고 방어적인 모습 한두시간 정도 안정시켜보려고 시도하였으나 옆으로 누운 상태에서 소대변을 보고 계속 방어적인 모습 구토 설사는 없음 소변 양은 정상적 ,2087,1, 결석증 (Urolithiasis), 비뇨기과 질환 ,구토(급성/만성),구토(급성/만성),204,4
Maltese(말티즈),M               ,2007,E_24시아이, 제대로 걷지 못하고 힘들어함 어제 갑자기 쳐지는것 같다고 그저께까지 활발하고 밥도 잘먹음 식욕 활기 백신 사상충 슬개골 탈구 grade 기 pda 동맥관 잔존증toshunt rad echo topda rx pimo furose spiro enal bid 심장약먹고 ecg bp 리첵 필요함. 방사선 lateral view 필요. 슬개골 탈구로 통증호소나 골변형은 되어도 갑작스럽게 죽지않습니다 pda에 대한 관리 점점 졸도나 실신증상 나타날수 있으며 심부전으로 인한 폐사가능성도 고지함. . ,,"1303,28", 동맥관 개존증 · PDA , 순환기 질환 ,"운동실조,기력저하",운동실조,276,11
Dalmatian(달마시안),F,2119,B_W,발작으로 내원. month 전에 time 미만으로 발작. 그동안 발작이 없다가 month 전에 발작 어제 발작. 아침 time 경에 발작. tonic seizure. salivation no feces no vomiting no voiding 구림동물병원에 갔었음. month 전에는 날씨가 추워서 움직이지 않아서 그런 것으로 판단. 임신 병력은 없음. no estrus. 최근 month 이내에 생리한 적은 없음. 다른 한마리 더 기름 암컷 살 낮에는 테라스에서 지내고 잠은 집안에서 잠. 층짜리 주택에서 기름. 어릴 때 접종하고 몇주전에 광견병만 boosting했음. 혈압 time hg 비슷함. 안압은 정상. 망막검사가 필요함. tropicamide 점안 후 안저검사. time 후 혈압재검. time 경 혈압 time 에 혈압 crp globulin 특발성 간질 가능성이 높음. 내일 mr촬영 오후 time mr 촬영 후 간질약과 혈압약 혈압은 재측정 후 crp 재검 후 항생제도 처방하고 다음주에 재검. mr센터까지는 보호자가 직접 이동하기로 함. 내일 오후 time 촬영. 보호자가 직접 방문하여 촬영. day 오후 time 예약. 보호자가 직접 방문. ,,16, 간질 , 신경 질환 ,발작,발작,596,1
Shih Tzu(시추),MN              ,2047,D_VIP, money 수납완료. 신부전 위정체 day 부터 신부전관리받고 계심. 신부전은 호전중 bun creatinine ip 구토가 계속되어서 day 혈액 검사 후 신부전 진단 작년 month 혈액 검사상에서는 특이사항 없음. 안과진료만 받으심 농성 눈곱 스케일링 및 발치 진행. year 전 마지막 접종. 심장사상충 예방 year 전 마지막. 일주일 한 두번 구토 하얀 거품 노란색 구토 소화안됨 음식물 기침은 하지 않음. 어렸을 때부터 자율급식 어렸을 때부터 저녁에만 먹음. day 밤에 먹고 구토 후 식욕 없음. 오늘 아침에 먹은 후 구토 토출 비슷한 양상이나 먹자마자는 아님. 동물욕 간식 가끔 주심 양고기 사람음식은 주지 않음 약 가져오신 거 없음. day 아침에 정상변 확인 다량 끝에 연변 활력은 양호했으나 구토 다량 하면서 움직임 적어짐. 의뢰병원에서 혈압 정도. 당일 의뢰 병원에서 방사선 및 초음파 검사 진행. 방사선상 위 pylorus 부분 mass effect. 다른 장기들이 뒤로 밀림. 초음파상 위내 액체 저류 및 유문부 확장. crt normal skin turgor rr hr bt br cpl negative electrolyte nacl 높음. 지금 생긴 위 정체의 경우 신부전에 의한 거일 수도 있고 다른 문제로 인한 것일 수도 있다. 야간 중 항 구토처치와 위 운동성 증가에 맞춰서 치료 진행. 주간 중 위 정체에 대한 검사 진행 방사선 및 초음파 검사 다시 진행한다고 설명 드림. 주간 중에 담당의 선생님 정해 지시면 내원하셔서 상담받고 싶어 하심. tx metoclopramide cri time kg hr fr time hr nacl fluid fr time hr ranitidine time kg iv metronidazole time kg iv 의뢰병원 의뢰 병원 원장님 요청사항. 위내 정체 해소 되면 신부전 치료는 귀원하여 치료하시길 원함. 입원하에 치료는 상관 없으나 퇴원시 신부전에 관한 내복약 및 치료는 다 귀원하여 진행. 의뢰병원에서 치료를 못하여 리퍼 보내는 것이 아니라 time 동안 아이를 치료할 수 없기때문에 리퍼 보내는 것으로 보호자께서 인지해야 함. 의뢰병원 원장님께서는 이 증상은 신부전과 관련 없다고 설명 하심. 보호자 상담 시 여러가지 가능성을 가지고 설명드려야함. 원인 밝혀지면 의뢰병원 원장님께 전화 드리기. ,2087,1, 위장 기능 저하  (소화관 스테이시 포함) , 소화기 질환 ,구토(급성/만성),구토(급성/만성),1164,33
K.C(Korean Cat),MN              ,2194,D_VIP, 남아중성화 금식시키고 오셨음 중성화 수술 이후 더이상 할인 들어가지 않는다고 설명 마취 전 검사 특이사항 없음 수술 진행하였으며 마취 잘 깨어났음 내일 내원하여 술부 체크하기로 함 ,,23, 골절 (뒷다리) ,근육 골격 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",102,5
K.C(Korean Cat),MN              ,2077,G_부천이지,오늘 아칩부터 갑자기 동공이 풀려있고 비틀거려서 타원에 내원했었고 큰 병원으로 가보라고 했음. 발작 증세는 내원 전부터 시작되었다고 함. 특별한 외부 자극이 있었을 만한 상황은 없었음. 경련 원내 경련 하면서 내원 time 정도 경련후 멈춤 이후 다시 경련 time 이내 경련 강직성 경련 의식 없음 경련중 거품 침 흘림 예방접종 안됨 사상충 에방 안됨 오전에 증상 발현후 오후에 식욕 있었음 구토 없었음 특별한 원인 모름 오전에 발을 굽히고 knuckling 비틀거리며 걸음 낮에 낙시줄 갖고 놀때 잘 못보는것 같다고 함 pe plr delay tachycardia 호흡수 회 분 체중 kg 응급 처치 페노바비탈 time kg iv 검사 초음파 양측 신장 수신증 방광내 고에코의 슬러지 결석 다량 혈액 검사 고암모니아 혈증 상담 고암모니아 혈증에 의해 발작 가능성 있음 고암모니아 혈증의 원인 파악 안됨 뇌 신경계 질환은 차후 상태 확인 하면서 mri 촬영 권유 예정 신우 확장 소견은 신부전 또는 하부요로 증후군 의심 금일 내과적으로 암모니아 관리 예정 내일까지 배뇨 상태 확인후 요도카테터 삽입 가능성 있음 처치 산소 공급 수액 처치 오르니푸랄 헤파밀즈 kcl 암피실린 time kg 파모티딘 time kg tid ,"2094, 2087",16, 문맥 션트門脈体순환 샨트 PSS , 간 · 담도계 및 췌장 질환,발작,발작,627,13
Scottich Fold Cat(스코티쉬 폴더 고양이),MN,2278,C_잠실ON,cc 진료 중성화 수술 전에도 사료량이 약간 줄었음. day or day 에 castration. day 차 접종 그 이후부터 식욕이 조금씩 떨어졌음. 활력도 조금떨어진듯 했음. 이번주에 month 정도 추가로 병원에서 맡겼음 최근 month 사이에 장거리 차를 타고 환경이 자주 바뀌었음. . 점막이 창백하고 황달끼도 보임 . 동공은 열려 있음. plr은 있음. . 호흡은 분당 회 이상. . 대퇴동맥에서 맥박은 느껴지나 미약함. . 혈압은 측정이 되지 않음. . 보호자분께 장기간 식욕부진에 의해 지방간이 왔고 그로 인해 전신 황달증세를 보이는거 같다고 말씀드림. 보호자분은 원인이 무엇인지 궁금해하셨으나 이미 이정도 진행된 상태에서는 원인을 정확히 찾아내기는 거의 불가능하며 일단은 스트레스가 주 원인이라고 짐작이 된다고 말씀드림. . 고양이는 하루라도 잘 안먹으면 문제가 있는것인데 거의 time 가까이 잘 먹지 못해서 황달 진행도 오래된것 같고 그로 인해 예후는 안좋을 수 있다고 고지했으며 일단은 month 은 최대한 대증처치를 하면서 아기 활력이나 컨디션이 최대한 회복하기를 기대하는 수 밖에 없다고 했음. . 오늘 낮에 다시 혈액검사 이후 검사결과에 따라 수혈까지 필요할 수 있다고 말씀드림. ,,, 건강 상실 (식욕 부진 등 원인 미정) ,전신성의 질환,,,620,3
Bichon Frish(비숑 프리제),MN,2232,C_잠실ON,o 응고계 검사 aptt pt 초음파 및 소변 검사 특이 사항 없음. p 현재 나타난 혈액상 변화는 스테로이드 투약과 관련된 변화일 수 있음 임상증상 없고 방광염 및 멍 드는 증상 혈뇨 모두 개선되었으므로 퇴원하여 모니터링 대신 빈혈 진행될 가능성 있으므로 month 정도 후에 다시 내원하여 cbc 한원장님 진료 예정 보호자분 전화 안받으시는데 위의 내용으로 전달해주시면 됩니다 ,,8, 혈소판 감소증 (면역 내정 간섭 성) IMTP,혈액 및 조혈기의 질환 ,혈뇨,혈뇨,213,38
A.Cocker Spaniel(아메리카 코커),MN,2058,C_잠실ON, month 령 부터 키우심 cc 한달전부터 구토 food 강아지 간식 과일 쪽 시저캔 오리 주원료 간식 사람음식 안주심 아픈뒤로 사료만 급여 혈액검사 후 이상 없음 검사 조영 검사 까지 실시 이상없음 구토시 노란 물 새벽녘에 구토 약먹이고도 호전되지 않음 새벽에 회 연속 구토 구토 후 설사 동반 처음 병원에서 약간의 위염있다고 했다함 엊그제 밥먹은거 까지 토함. 그전에 밥은 토하지 않았음. 변이 정상변 마지막에 설사변 봄 집에 있을때 기운없음 눈물색 진해짐 . sono descending duodenum enteritis확인 hyperechoic pancreas . 혈액검사 tp alb 수치 정상 이하로 감소 . cpli kit negative 만성으로 진행된 장염의해 단백질 흡수율이 많이 낮아진 상황으로 보여지며 장염 치료를 위해 당분간 입원처치 하며 경과 지켜보기로 함. 지속적으로 alb 농도 낮아질 경우 복수 발생 가능성 있으며 ibd 가능성 배재할 수 없음 tx. d time h 세로나민 time h time bid metro time kg bid cimetidine 아루사루민 bid ,2059,"1,2", 염증성 장 질환 · IBD , 소화기 질환 ,"구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",구토(급성/만성),564,30
Chihuahua(치와와),FS              ,2121,F_센트럴, hx. 임상증상 잘 유지 검진 시 비슷한 수준 동량으로 유지 뒤 year 뒤 검진 예정 hw negative ,x,, 뇌수종 / 뇌수종 , 신경 질환 ,,,62,7
Poodles(푸들),FS              ,2232,D_VIP, pupdpp 출혈증상 없음 전지가 약간 불편한것 같다고 하심 보행시 양호 cbc wbc hct plt crp smear plt enough chem alp alt 내복약 pds감량 간보호제 추가 time 예약 cbc 도말 ,Dermatophytosis,"8,79", 혈소판 감소증 (면역 내정 간섭 성) IMTP,혈액 및 조혈기의 질환 ,"혈뇨,점상출혈, 자반, 반상출혈, 피하출혈",혈뇨,125,38
French Bulldog(프렌치 불독),FS,2231,C_잠실ON,cc month 전 계단에서 굴러떨어짐 후지파행 전에도 층 높이에서 떨이진 적도 있고 바늘먹고 구토한적도 있고 뱀에 물려서 치료받은적도 있다고 하심 방사선 검사상 흉추에 이상소견 보임 선천적 이상일지 외상에 의한 문제일지 확인 어려움 일단 하루 보기로 하고 mri 촬영여부 결정하기로 함 month 간 입원처치예정 혈액검사상 심한 빈혈 보여서 빈혈에 의한 이상 가능성 있음 빈혈 심해서 수혈 실시 혈액형 검사상 확인 췌장염 음성 초음파 검사상 림프절 커져있고 비장종대 보임 림프종 가능성 배제할 수 없음 공혈견 혈액 pcv ,,20, 빈혈 (원인 미정) ,혈액 및 조혈기의 질환 ,빈혈,빈혈,293,20
Maltese(말티즈),F               ,2099,E_24시아이, 혈뇨. 다음 다뇨. 오늘 갑자기 혈뇨. 몸에 소변을 묻힘. 배뇨 조절이 잘 안되는 듯. 요 근래.다음다뇨 증세 있었음. 그외에 식욕 활기의 갑작스런 변화는 없었음. . rad 특이점 없음 sono chemi bun cre 소변검사 usg money reference money 잠혈 upc reference 방광세포 cocci 방광 상피세포 및 염증세포 호중구 및 림프구 소수 관찰 됨 방광 상피세포에서 악성도는 낮음. us 양측 신장의 수신증 매우 심함 양측 요관 확장 담낭슬러지 매우 심함 담도 확인은 안됨 간의 에코 상승 heterogeneous 방광 두께 두꺼움 방광 개구부위가 더 심함 ,2087/2099,"8,901", 상기에 해당하지 비뇨기 질환 , 비뇨기과 질환 ,"혈뇨,배뇨장애(통증, 곤란), 빈뇨, 이소배뇨",혈뇨,334,21
spitz(스피츠),MN,2077,D_VIP, refer. 대학로ah 주호소 강직 의식저하 현증경과 이틀 전부터 시작되어 오늘 급속도로 진행 circling 심해지면서 보행 이상 보여 대학로 ah 내원 유연 증상 hpi 결석 수술 요도루성형술 예방접종 all done 사료 오늘 밥 안먹음 신체검사 mental coma stupor hr rr min bp time hg bcs mmc pink crt 탈수평가 이하 혈액검사 cbc wbc mcv 경미한 감소 c alt 상승 blood gas ca 감소 ph hco beecf lactate nh dx ddx 간성뇌증 고암모니아혈증 pss 간질환에 따른 간성뇌증 가능성 높음 고암모니아혈증 개선하며 의식 회복에 따라 추가 진단 치료 심한 뇌손상 신경증상 재발 등 예후 불량 가능성 안내 tx 수액처치 plasma sol. time hr 주사제 mannitol kg iv tid cefazolin time kg iv bid metronidazole time kg iv bid cimetidine time kg iv bid rx 내복약 lactulose timepo 입원 상태 안내차 전화드렸을시 아이 치료 포기 의사 내비치심. ,,"40,29,51", 문맥 션트門脈体순환 샨트 PSS , 간 · 담도계 및 췌장 질환,"신경증상(이상행동),부전마비, 완전마비,의식불명",신경증상(이상행동),576,13
Poodles(푸들),MN              ,2047,F_센트럴,s 지속적인 구토. 회. 활력 식욕 대변 등 다른 증상 양호. bp bt 방사선 상 위내 음식물 위 확장. 혈액검사 상 감소 외 특이사항 없음. 수액처치. 피하수액 후 퇴원. 경과 관찰. ,x,1, 위장 기능 저하  (소화관 스테이시 포함) , 소화기 질환 ,구토(급성/만성),구토(급성/만성),105,33
Poodles(푸들),MN,2121,D_VIP,cc mri 전 검사 mri 이안에서 예약이심. 혈액검사 특이사항 없음. pcv 경미하게 감소 흉부방사선 진행 이안으로 검사자료 전송 후 전화드림. 가진단 소견은 내일 주치의 출근 후 연락드려서 듣기로함. ,,29, 뇌수종 / 뇌수종 , 신경 질환 ,"부전마비, 완전마비","부전마비, 완전마비",115,7
Miniature Schnauzer(미니어쳐 슈나우져),F               ,2094,H,평상시 동생분이 데리고 있는 동안 전반적으로 기운이 없어 보였다고 함 병원에 데리고 온 보호자가 최근 데리고 있는 동안 관찰결과 전반적으로 양호해보였는데 몸을 편안하게 엎드리지 못하고 엉덩이를 의식하는 모습을 보이며 바닥에 엉덩이를 대고 끄는 모습을 보이며 불편해 했다고 함. 헥헥거리면서 배가 단단한 느낌을 가졌다고 함. 소화기증상 없었다고 함. 배뇨관련 문제도 없었다고 함. 좌신 적출이후 유리나리사료로 관리중이라고 함. 간식은 오이만 공급한다고 함. 항문낭액 다량 배액처치 이후 편안해지지 않으면 영상진단검사부터 실시할 필요있다고 안내함. 호흡양상이나 심박동 양상 양호 진설희님 띵똥차트와 합해주세요. 신장결석이유로 좌신적출 병력 기록. 귀가했다가 다시 time time 정도 경과후 재 내원 잠들지 못하고 혀를 빼고 급한 호흡을 하여 다시 내원. 호흡수 회 분 수액치료하 입원해서 비뇨기계 초음파 먼저 진행키로 함. 비용결제함 형은 출근문제로 가고 동생분이 병원에 time 경 온다고 함. 초음파검사결과 안내시 방사선 흉부 이상소견있으면 같이 안내바람. 초음파검사는 오후 time 지나서 진행된다고 안내함. url 수술사진 입력 ,,, 결석증 (Urolithiasis), 비뇨기과 질환 ,,,580,4
K.C(Korean Cat),M,2231,D_VIP, tel 이혜란님. 일어나질못함 다른병원에서 전염병 킷드 찍어봣고 음성이라고하심 황달이있음. cc 기력없음 황달 야간 응급 내원. 이혜란님과 함께 양평에서 구조해 온 아이. 내일 아원장님 휴무인 것 알고 계심. 원 보호자분도 아이에 대해서는 잘 모르심. month 전부터 잘 안먹었음. 중간에 조금 먹고 상태 좋아지는 듯 싶더니 꼬꾸라졌다고 하심. 배뇨 배변 상태 모름. 단 month 간 배변 없었던 것 같다고 하심. 타 병원에서 전염병 검사만 진행하셨고 모두 음성 지방간에 황달이 온 것 같다고 들으셨음. 어떤 전염병 검사 였는지 못 들었음. depressed lateral recumbency mmc pale bw kg bt bp hr srr bcs 탈수 매우 심한 상태. 반사 정상. 혈액검사 neutrophilic leukocytosis wbc money with left shift toxic change. severe anemia regenerative hct hypernatremia na hyperkalemia bun cret t.bil saa fpl negative felv fiv all negative 입원진행함. 수액처치 시작 s vit. c 타우린 카토살 ornipural fold 주사제 cefotaxim time kg iv tid famotidine time kg iv bid metronidazole time kg iv bid tramadol time kg iv bid metoclopramide time kg iv bid enro time time kg sc sid 익일 cbc 재검 후 수혈 고려 영상검사 진행 예정. ,,"28,18", 빈혈 (원인 미정) ,혈액 및 조혈기의 질환 ,"기력저하,황달",기력저하,813,20
Maltese(말티즈),M               ,2007,G_부천이지,흉부방사선 recheck 외측상에서 기관의 주행이 흉추와 더 평행하게 주행하여 tall cardia가 이전에 비해 심해졌을 가능성 있음. vsh 복배상에서 하행대동맥의 확장과 좌심이 확장 두드러짐. 폐는 전반적으로 미약한 기관지패턴과 간질패턴 관찰되나 폐수종이 의심되지 않음. ct 검사 마취 프로포폴 cc 촬영부위 흉부 조영 time post 대동맥 hu도달 직후 소견 번째 늑간 수준에서 동맥관 관찰되며 대동맥과 인접한 위치에서는 time 로 주폐동맥으로 들어가는 위치에서는 time 직경으로 측정. 좌심방비대가 매우 심하여 좌측으로 주행하는 주기관지 압박 관찰됨. ,,75, 동맥관 개존증 · PDA , 순환기 질환 ,심잡음,심잡음,319,11
Maltese(말티즈),F               ,2093,G_부천이지,어제는 오줌을 낮에 쌈 저녁부터 오줌을 못쌈 무뇨증상 자세는 취하는데 오줌이 안나옴 물은 먹고 식욕 은어제부터 없음 오늘 구토 소량 함 묽은변 소량 봄 초음파 검사만함 큐피트 동물병원 비용부담 있으심 신체검사 청진 상 특이소견 없음 탈수 없음 depression 상태 mild hypothermia pale mm 혈압 hypotension 혈액검사 cbc severe leukopenia aptt pt delayed chemistry liver enzyme mild elevated mild hyperbilirubinemia azotemia hyperphosphatemia hypoglycemia crp 측정불가 cpl 정상 electrolyte hypochloremia hyponatremia 복부초음파 검사 담낭은 이중벽으로 관찰. 담낭내 다량의 sludge. 간 실질 특이소견 없음. 양측 신장 피질 에코 상승. 자궁각은 내막 많이 두꺼워지고 벽에 cyst 다수 존재 ceh . 방광 심하게 확장되었으며 echogenic 부유물 다량 존재. 배쪽 벽에서 reverberation artifact로 방광내 공기 음영 의심. 방광과 요도내 여러개의 결석 존재. 복수 소량 존재. tdx 요도 방광 결석 기종성방광염 담낭염 ceh sirs sups. 저혈압 상담 현재 컨디션으로 보아 응급수술 필요하나 진행하기 힘듦 설명드림 요도에 있는 결석 방광으로 밀어 넣음 수술비용 money 중성화 수술에 대해서는 마취 시간 괜찮으면 고려해보시기로 함 혈압관리 및 안정화 시킨 후 내일 오후쯤에 수술할 예정 응급상황 생길 수 있음 설명드림 야간에라도 연락드리기로 함 내일 혈압 측정 후 vital 괜찮아야 수술 들어갈 수 있음 설명 내일 금식 fluid dobutamine d 보호자분 저녁에 오셔서 계속 처치 시 옆에서 보고 계심 pm 혈압 time hg cuff pm 혈압 hr 회 응급처치 실시 dexa epi atropine 회 안정되어 산소방에서 처치 pm 혈압 심박수 보호자 동의하에 안락사 실시 오후관리사항 food 식사종류 양 식욕상태 급식방법 urine feces etc 치료 및 상담내용 tx e ,"2094, 2081, 2090","902,21,1,2", 요도 폐색 , 비뇨기과 질환 ,"핍뇨/무뇨,식욕부진, 식욕저하,구토(급성/만성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",핍뇨/무뇨,1067,32
Maltese(말티즈),MN,2186,D_VIP, money 선납하셨습니다. 미리 dr.조서현 subjective 당일 십자인대 수술위해 내원. objective physical examination ms rt. hind limb lameness rt. stifle joint patellar instablity positive cranial drawer sign. crecipitus on prom laboratory examination cbc polycythemia elec hypernatremia chem elevated bun coag nrf assessment rccl plan tx lateral fabello tibial button suture rx cefazolin time kg iv cimetidine time kg iv tlk cri infusion started. ,,, 십자 인대 손상 · 파열 (전 / 후) ,근육 골격 질환 ,,,416,27
