품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Maltese(말티즈),M               ,2133,E_24시아이, month 전 안고 있다가 낙상 어제부터 다리 비틀거리는 등 보행이상 보임 식욕 떨어지고 안고 있는 데 아픈소리를 냄 활동성 떨어지고 둔감해짐 왼쪽 전지 후지 고유지각반사 느림 r 특히왼쪽 후지 뒷다리 너클링 심함 양쪽 뒷다리 모아짐 보행실조 만지면 아픈소리. 끙끙 앓는 소리 고양이 등자세. back pain 슬개골 탈구 grade골변형 슬개골 탈구 중성화 안되어있음 식욕 활기 백신 사상충 rad 슬개골 탈구 양측 grade 기 골변형 심함 ivdd 신경계 손상 ce 통증제어 main 약물에 대한 반응 없을수 있음도 고지 현재 mri 검사는 우선 보류. 머리쪽 질환 배제못함 신경계약물로 처치 month 약물에 대한 개선반응 보일시 신경계 손상 잠정진단. 이후 팔로우 및 재활 논의 필요 month time time 까지 입원조치 . ,,1303, 상기에 해당하지 않는 신경계 질환 , 신경 질환 ,운동실조,운동실조,415,15
Poodles(푸들),F,2279,B_W,cc.발열 활력저하 식욕저하 s. 어제까지 식욕 배변 활력 양호하였는데 오늘 아침부터 갑자기 먹지 않고 움직이지 않음 몸에 열이 나는 듯함 평소 건사료는 거의 먹지않으며 시저캔 등 고기위주의 식습관 구토 설사 등의 소화기증상은 전혀 없었음 어릴때 접종 모두 마쳤으며 살 이후로 boosting하지않음 o. pe bw temp. hr bp rr 청진상 심잡음 없음 crt sec skin turgor 지연 dehydration 좌측 서혜부 탈장 혈액검사 cbc wbc ul 도말상에서도 거의 확인되지 않음 chemistry nrf 췌장효소수치 미약한상승 electrolyte nrf crp time l cpl kit normal parvovirus kit neg 방사선 흉부 nrf 복부 위 내 씨앗이물 존재 복부초음파 췌장의 irregular margin 결장의 염증 우측 상복부 검사시 통증호소 자궁확장은 관찰되지 않음 a. 췌장염 의 결장염 cpl kit상 음성이나 초음파소견 및 상복부통증 호소 위내 이물 씨앗 좌측 서혜부 탈장 sepsis 의 p. 입원 및 대증치료 염증에 의한 백혈구상승이 동반된 상황이라면 예후가 불량할 수 있음 심한염증의 원인이 될만한 명확한 원인이 발견되지 않음 필요에 따라 추가검사가 지시될 수 있음 현재 임상증상 개선 후 위내 씨앗이물 제거가 필요함 내시경 또는 위절개 하루 입원 및 검사비용 money ,2046 2066,3, 발열 (원인 미정) ,전신성의 질환,발열/고열,발열/고열,693,6
Bichon Frish(비숑 프리제),F               ,normal,F_센트럴,cc 쓰러짐 hx 금일 아침 보호자님이 보시는 중 갑자기 쓰러져서 패달링을 함 의식없이 움직이다가 깨어나고 조금씩 돌아옴 이런증상은 처음이나 집을 자주 비우시는 상황 최근 입과 귀주변 알러지 때문에 병원에서 진료보고 투약 중임 컨디션은 양호했음 작년 방광결석 제거 수술 pe bar bp aus nrf 방사선 초음파 nrf bw 경련의 원인점 없음 뇌질환 가능성 높음 mri 촬영은 고사하심 위험성 고지드림 지속 관찰예정 ,X,"40,1601",,,"신경증상(이상행동),실신",신경증상(이상행동),236,12
Persian Cat(페르시안 고양이),MN,2087,B_W, 침흘림이 심함. hct fpl saa alb bun crea pi na cl ph hco 오전에 보호자가 면회하면서 퇴원 요구. 오후에 내원하여 다시 상담하기로 함. ,2001,31, 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,유연,유연,94,16
Munchkin Cat(먼치킨 고양이),FS              ,2157,D_VIP, money 수납완료 승희 여아중성화수술 체온이 약간 높습니다. 도 혈액검사상에서는 특이소견 없었고 방사선에서도 특이소견 없었음 만약 체온이 지속적으로높다면 높은 원인감별을 해야할것 같네요 여중진행후 내일 time 이후로 퇴원예정 ,"Dermatophytosis, Bronchitis","45,46,1401", 세균성 외이염 , 귀 질환 ,빈호흡,빈호흡,129,11
Shih Tzu(시추),FS,2101,B_W, month 전에 눈이 부어올랐음. 청주 청주ah 에서 안압상승 입에 종괴가 있어서 종양 제거술 받음. 악성으로 설명받았음. 최근에 기력이 없음. month 전부터 잘 안 먹고 체중 감소. month 전부터 생식기에서 농이 나옴. 원래집은 충북 청주. 검사때문에 서울로 데리고 옴. no gi signs. 식욕감소. 물만 마시고 간식도 잘 안 먹어서 닭가슴살만 조금 먹음. no boosting. irregular hw prevention. pe 안압 상승. 구강내 우측 상악에 종괴 관찰 흑색종으로 추정 . 이전에 수술했던 부위임. murmur m보다 t에서 더 심함 유선 혹은 관찰되지 않음. panting. but pink color. 복부 촉진시 mass 촉진됨. iop od os 결막 충혈이 있는 상태. 방사선상에서 심장이 동그란 상태. 복강내 자궁으로 추정되는 tubular 구조가 관찰됨. crp wbc bp lactate na cl hco ph alb alp ck lipase tp globulin dx all negative microfilaria negative 초음파검사 tx 수액처치. pyometra tr pulmonary hypertension oral melanoma 이 부분은 이후에 month 정도 지난다음에 결정 오늘 저녁에 혈장 투여. 내일 혈액검사 체크하고 오후에 수술 ,"2001, 2091","27,24", 자궁 축농증 , 생식기 질환 ,"체중 변화, 체중 증가, 체중 감소 ,삼출물, 분비물, 농루","체중 변화, 체중 증가, 체중 감소 ",676,17
Mixed(혼합),F               ,"???,고열",E_24시아이, 다른거 먹거나한 이벤트는 없음. 집에와서 보니 밥을안먹고 열이나고 몸을 떨음. 기침 구토 설사 없었고 어제까지 잘먹었는데 오늘 갑자기 이러함 전에 상상임신이 있었던 적이 있음 비특이적인 임상증상으로 체온을 고려시 분명히 아프긴하여 다른 증상들을 더 말해달라 했으나 없다고. 식욕 활기 백신 사상충 발열감이 심함 b cbc wbc 낮음 weird crp rad 소장에 모래음영같은 작은 이물들이 있음 us 난소 자궁 nrf 박 입원후 수액처치 해열 체온 교정시 퇴원 내복약 처치 교정 안됐을시 원발요인 찾는검사 필요. 참고로 파보코로나 키트 몰래 검사시 음성나옴. 비용부담으로 내일 cbc crp 검사는 원치 않고 하루 입원만 일단 함 . ,,"3,21,28",,,"발열/고열,식욕부진, 식욕저하,기력저하",발열/고열,358,6
Schnauzers( 슈나우져),M,2002,A_라라,s 작년 month 부터 푸른 동물병원에서 심장병에 대한 치료를 받았음 하루에 약을 하나 혹은 두개 정도만 먹였음 잘 지냈다고 하시며 month 전부터 약이 떨어져서 먹이지 못함. 내원 전에 회의 실신이 있었다고 하심. 내원시 호흡이 매우 불안정하고 빈호흡을 하고 있으며 고개를 들고 있고 잇몸이 창백함. 일단 산소방으로 먼저 보낸 후 보호자와 상의하고 검사 진행하기로 함 산소방에서 안정화 되어 강심제 먹이고 방사선 촬영 폐수종 매우 심함. 카테터 장착 후 이뇨제 처방 요도카테터 장착. 두시간 동안은 소변이 매우 잘 나왔으나 그 후부터는 소변이 잘 나오지 않음 소변 생성도 되지 않고 흉부 방사선 검사상에서도 개선이 없음 보호자에게 전화로 안내 하였고 내원하시도록 해서 설명드림. 현재 폐수종이 심각한 상태이며 신장에서 소변을 만들어 내지 못하고 잇음 소변이 만들어지지 않는 경우에는 폐수종 개선이 되지 않기 때문에 사망할 수 있음 치료를 진행하지만 밤 사이에 사망할 수 있음을 공지함 심부전 폐수종 수액 dw time kg hour furo time h 주사 cepha time enrosid 내복약 bid 심장약 보조제 없음 사료 급여 없음 물은 먹지 않지만 계속 채워줄 것 심박수 호흡수 소변 배출량 모니터링 필요함 ,2016.0,"1401,1601",,,"빈호흡,실신",빈호흡,630,11
Yorkshire Terrier(요크셔 테리어),MN              ,2046,G_부천이지,s. 어제 오후 time 경 음식물쓰레기 먹었음 음식물쓰레기에 락스랑 살충제를 뿌려놨었음 오늘 아침부터 기운없고 좀 떨고 있음 저녁 time 에 밥도 먹고 변은 괜찮았음 원래 배가 통통했는데 체중이 좀 빠졌다가 오늘부터 다시 나온 것 같음 기왕력 중성화 단미술 추가접종 사상충 띄엄띄엄 o. pe 복부촉진시 힘 줌 cbc normal chemi tp glob 상승 고지혈증 uri 미량 단백뇨 usg money 복부방사선 간비대 요추변성 복배상에서 이물음영 복부초음파 담낭슬러지 좌측 신장 낭종 우측 신장 낭종 에코 상승 a. 음식물쓰레기 섭취 p. 하루 입원하여 수액치료 하기로 함 내일 컨디션 봐서 추가적인 검사 진행예정 오후 time 반에 전화드리기로 함 고글루불린혈증 신장 에코상승의 원인파악 필요함 ,2286,"11,28,33", 소화관 이물 / 섭취 , 소화기 질환 ,"복부확대(팽만),기력저하,떠는 증상, 경련 또는 미진",복부확대(팽만),396,8
Schnauzers( 슈나우져),FS,2179,B_W, day 새벽 time 경에 혈액 구토를 함 잇몸에서 응고된 혈액이 보임 목덜미 붉은 반점이 점점 늘어남 혈액검사상 빈혈은 없었고 혈소판만 낮았음 심장병이 있음 닭가슴살만 잘게 썰어서 먹이심 구토증상은 이전에는 없었음 심장사상충 예방은 따로 해주지 않으심 거의 먹이지 않으심 신체검사상 우측 상악 협부의 직경 cm 가량의 mass 가 관찰되며 구강출혈의 원인으로 판단됨. 체온 도 방사선 round stone 개가 관찰 bp time hg pcv plt mild bun상승 alb hwd negative 원내에서 차례혈토를 함 thrombocytopenia 및 구강 방광출혈에 의한 실혈성 빈혈발생 가능성이 높으며 gi tract의 출혈 가능성이 있음 tick borne thrombocytopenia 에 대한 감별을 요함 응급 수혈 및 면역억압 치료가 필요하다고 판단됨 익일 다니시던 병원으로 가보길 원하셔서 응급처치만 진행함 tx hivig 리브감마 kg cri dexamethasone time kg iv metoclopramide cimetidine ondansetrone cerenia tranexamic acid ,2232,"101,4,15", 구강 내 종양 ,치아 및 구강 질환 ,"혈토,통증,출혈",혈토,573,20
Chihuahua(치와와),FS,2245,C_잠실ON,쿠싱 진단받고 치료중이나 호전 없어서 본원으로 전원 원하심 내일 오전 진료 예약해드림 cc 등 피부 병변. 쿠싱 관리 hpi month 경부터 배가 부르고 식욕이 이상할 정도로 증가 다음 다뇨 쿠싱증후군 진단을 받음. 올리브 ah에서 진단받으셨고 약을 먹었으나 큰 변화는 없었음. 배도 더 커지고 등쪽에 피부 병변도 새롭게 생김. 관절이 부들부들 거리는 것도 심한 편. 코는 마르는 편임. year 전 중성화 수술. 인상을 쓰는 편. history med trilostane bid vac trauma surg env indoor dog 살 month 회 food 유기농사료 계란 오이 여름철 경미한 정도의 피부병 tsh cushing dz pituitary tumor 뇨침사검사 direct 적혈구 비정형의 결정 indirect 적혈구 슬러지 외 nrf ,,10, 부 신피질 기능 항진증 · 커싱 증후군,내분비 질환 ,다뇨/다발(다음),다뇨/다발(다음),423,5
K.C(Korean Cat),MN,2029,B_W,보일러실에서 얼마전부터 키우기 시작함 같이 키우는 하양이는 콧물이 나았고 활력이 좋아졌지만 까망이는 계속해서 콧물이 나오고 month 전부터 먹지 않음 어제 지역병원에서 수액을 처치하고 왔음 지역병원에서 구내염 칼리시가 의심된다고 내원 식욕부진 호흡기 증상 탈수 활력저하 농성 콧물 입안에 특이사항은 없음 bcs 양측 귀에 귀진드기 agp 전염병체크 fip fpv felv fiv 전부 음성 vaccin check 파보와 칼리시에 대한 항체가 높음 호흡기 감염 패키지 의뢰 혈청 alb amyl na wbc 에드보킷 처치 호흡기 감염에 의한 식욕부진으로 보고 호흡기에 맞춰 치료 진행할 예정 h 유지 두배 time 그 후 유지수액 체온 모니터링과 식욕 체크 식욕이 좋아지고 활력이 좋아지면 퇴원 ,,6, 상기에 해당하지 않는 호흡기 감염 , 호흡기 질환 ,비강 분비 및 비출혈,비강 분비 및 비출혈,389,9
Maltese(말티즈),MN,2243,B_W,약먹고 month 은 좋음. 어제 저녁부터는 활동이 줄어듬. 좌측 부분에 파랗고 사타구니쪽도 파란것이 생김. o. pe bw temp. bp rr 좌측사타구니 항문주위의 혈반 mmc 창백 혈액검사 cbc pcv plt chemistry tp alb bun chol lactate electrolyte na 응고계검사 aptt 지연 dimer teg time 지연 응고과정이 전혀 진행되지 않음 복부초음파 간 주변의 복수 혈복추정 방광 근처에 혈괴 의심 mass존재 혈관분포 있음 정삭 방사선 흉부 nrf 복부 serosal detail 불명확 혈액도말 rbc anisocytosis nrbc 자가응집이나 spherocyte 관찰되지 않음 a. 응고계 질환 선천적 응고인자 부족 의 혈소판 부족 실혈에 의한 빈혈 tx 수혈 fresh whole blood 라이 비글 target pcv time수혈 산소공급 vit.k timesc p. 최소 month 간 입원치료 권유하였으나 비용관계로 수혈 및 month 입원까지만 동의하심 ,,20, 상기에 해당하지 않는 혈액 조혈기 질환 ,혈액 및 조혈기의 질환 ,빈혈,빈혈,518,10
Maltese(말티즈),MN              ,normal,F_센트럴,어제밤부터 혈변 접종완료 식욕부진 복통 cpl negative chemistry crp상승 탈수 입원치료 권장하였으나 가족과 상의후 결정하겠다고 함 ,X,"42,21,4,0",,,"혈변,식욕부진, 식욕저하,통증,기타 증상",혈변,83,19
K.C(Korean Cat),F,2004,B_W,cc. 빈호흡 s. 오늘 아침부터 호흡시 배가 크게 오르락내리락 입을 살짝 열고 호흡함 오후에 괜찮아지는듯하다가 다시 호흡이 빨라져서 웰케어ah로 내원 hcm 폐부종 진단받으심 오늘도 식욕은 양호하였으며 구토 설사 없었음 데리고오신 보호자님이 한달전부터 임보중이시며 백신내역은 알지못하심 원래 보호자님 출장중 잘 걷지못해 웰케어ah에서 진료받으셨으며 골격계 이상없다고 들으심 o. 방사선 상 심비대확인되며 우심의 boderline 소실되어있으나 폐부종은 명확하지않음 혈액검사상 wbc 상승 glb상승 췌장효소수치 상승있음 a.p. 환자 호흡곤란한 상황이라 최소한의 검사만 진행함 심장초음파검사 필요함 심낭수 등과 감별필요 전신염증의 원인에 대한 감별이 필요 추가검사는 내일 회진 후 보호자님께 전화드린 후 진행하기로함 심초음파 복부초음파. 데리고내원하신 보호자님이 원래보호자님이 아니신관계로 비용은 일부만 수납 후 퇴원 시 수납하기로함 ,"2003, 2032",1401, 심근증 , 순환기 질환 ,빈호흡,빈호흡,468,11
Mixed(혼합),FS,2120,D_VIP, refer. 대형ah 의뢰병원관련 진료전 전화완료 진료후 전화완료 주호소 head tilt circling nystagmus 현증경과 month 이전에 약간 이상해서 소염제 물약 먹인적 있었음 month 초에 새벽에 일어나는데 비틀거리면서 고개가 오른쪽으로 꺾였음. 오른쪽으로 빙글빙글 돌면서 쓰러졌었음. 그 때 뇌질환 의심되어서 mri 말씀들었었고 스테로이드 처방 받았음. 주사 맞고 집에 돌아왔는데 약을 안먹어도 괜찮아짐. 평상시처럼 이상 없었음. 약은 그대로 먹이셨음 엊그제 day 아침 고개가 오른쪽으로 돌아가고 오른쪽 눈이 찌그러짐. 눈동자는 흔들린 적이 없었는데 오늘 흔들림. 눈꺼풀이 흔들림. 빙글빙글 돌고 다리 중심을 잃고 쓰러짐. 비틀비틀 걷다가 헥헥걱림. month 초보다 심하고 오늘이 day 보다 더 심함. 밥은 하루 이틀 안먹어서 습식사료 갈아서 줬을 때 마지 못해 조금 먹음. 오늘은 어제보다 잘 먹음. 구토는 day 부터 노란 거품섞인 구토. day 오후부터는 구토를 하지는 않음. 누워있다가 아프면 가끔 일어서는데 앞다리를 뻗고 쓰러짐. 부르면 쳐다는 봄. 의식은 있는 것 같음. 많이 헐떡거림 평소에 귀가 안좋다는 이야기는 안들었는데 month 쯤 오른쪽 귀를 앞발로 자꾸 비비고 짖이기듯이 누르는 증상은 있었고 하루 지나서 괜찮아졌었음. 요즘은 귀를 가려워하거나 비비는 증상은 없었음. 대신 머리를 보호자 손에 자꾸 기대기는 했었음. 대형동물병원 처치 내역 month 초 pds 처방 month 전 pds time kg po bid furosemide 처방 금일 mpss time kg iv 예방접종 차 접종. 최근 추가접종은 year 이상 됐어요. 내외부 기생충 구제 심장사상충 예방 하심 사육환경 indoor 동거견마리 산책은 잘 못하심. 아이 예민해서 집에서 손도 못대심 사료 이빨이 안좋아서 사료를 불려주고 있으심. 간식은 캔 정도 말랑한 것 닭고기 양념 안한 것 황태 삶은 것 신체검사 mental bar hr rr auscultation heart no murmur lung no crackle bcs mmc 평가 불가 crt 평가 불가 탈수평가 신경계 검사 head turn rt ataxia cranial n. examination menace plr no anisocoria nystagmus horizontal fast phase lt. positional reflex examination gp nrf 혈액검사 cbc wbc pcv plt ret c glu buncre altalp tp alb elec na cl ph hco pco crp t.t 검이경검사 yellow dry discharge intact tympanic membrane 귀도말검사 no bacteria nrf 영상검사 방사선검사 comment 양측 고실의 이상소견 관찰되지 않음 고실벽 비후 없으며 고실 내 액체 저류 의심되지 않음 radiologist 이현아 dvm ms vip동물의료센터 영상의학과 과장 direct tel 내선 mail vip radiology vipah.co.kr 컴퓨터 단층 및 자기공명 영상 검사 mri ct findings brainstem에서 뇌수막과 넓은 부착면을 가지며 강한 조영 증강 동반한 종괴 mass effect로 인한 뇌실 확장 외측 뇌실 약 수준 소뇌 탈출 디스크 돌출 periapical abscess tentative diagnosis extra axial brain tumor brainstem meningioma susp. interpretation 환자의 임상 증상은 brainstem의 우측 배쪽을 압박하는 뇌수막 유래 종괴로 인해 나타난 것으로 판단되며 이는 extra axial brain tumor로 meningioma 가능성 높다 판단됩니다. mass effect로 인해 뇌실 확장 동반되어 있으며 소뇌 탈출 확인되어 현재 뇌압 상승 상태로 평가됩니다. 이외 중이 및 내이에서는 특이 소견 확인되지 않으며 ct 검사상 치근단 농양 소견 확인됩니다. dx ddx intracranial dz. geriatic vestibular dz. otitis interna 신체검사 신경계 검사 상 horizontal nystagmus rt. head turn 및 head tilt 보이고 있으며 nystagmus fast phase가 왼쪽으로 보여 오른쪽 말초 병변에 의한 전정계 증상으로 추정되어 귀도말 및 검이경 엑스레이 검사 진행 귀도말 검이경 검사 상 특이점 보이지 않으며 엑스레이 상 고실쪽 문제 없어보임 t.t 정상으로 갑기저에 의한 전정계 증상 배제 아이 mental 양호하고 고유반사 양호하여 cns 문제일 가능성 낮으나 mri 통해 ri ro 필요할 것으로 보임 geriatic vestibular dz 가능성 내이 및 중추신경 쪽 문제 가능성 존재하여 mri 필요. tx 수액처치 s time kg sc 주사제 cerenia time kg sc 헬릭스에서 금일 time 에 보호자분 직접 내원하여 ct mri 동시 촬영 진행하기로 함. 촬영 후 본원 내원 검사결과에 따른 처치 처방 진행 예정 재내원 menigioma hydrocephalus secondary 오후 경 재내원하셨고 헬릭스의 mr ct 검사 상 brainstem의 meningioma 소견 확인되고 이로 인한 뇌척수액 흐름 장애에 따른 뇌실확장 확인됨. brainstem의 우측 배쪽 압박으로 인한 vestibulocochlear n. 압박으로 인한 전정계 증상으로 추정됨. 항암치료 및 뇌압 강하 치료 필요할 것으로 보여 보호자에게 항암치료 hydroxyurea imatinib 추천드렸으나 아이 고통스러월 할 것 같아 안락사 원하심 오후 경 안락사 진행 tx propofol time kg iv time kg iv 익일 오전 time 경 엔젤스톤에서 개별화장 진행하기로 함 comment 원장님 몽실이는 head tilt turn circling 및 nystagmus 등의 전정계 증상으로 내원한 환자입니다. 신경계 검사 및 신체 검사 상 말초신경쪽 병변으로 의심되는 소견이었으나 본원에서의 엑스레이 검사 상 외이와 중이에 특이 병변 확인되지 않아 내이 및 뇌질환 의심되어 mr ct 촬영하였습니다. 검사결과 뇌줄기 우측 하부에서 뇌수막에서 유래된 것으로 추정되는 종괴 확인되었고 이로 인해 뇌척수액 흐름장애와 뇌실확장이 확인되었습니다. 항암치료 및 뇌압감소 치료 추천드렸으나 부작용과 치료 과정 중 아이가 받을 고통이 걱정되어 안락사 결정하셨습니다. 오후 안락사 진행하였고 month time 개별화장 진행하셨습니다. 원상흠 dvm vip동물의료센터 내과 팀장 direct tel 내선 mail vip vipah.co.kr ,뇌수두증,"40,41", 수막염 / 수막 뇌염 / 뇌염 , 신경 질환 ,신경증상(이상행동),신경증상(이상행동),3298,12
Poodles(푸들),FS              ,2073,F_센트럴, history 작년 내원 이후 양호하다가 금년 초 명절 즈음 사람 먹는 것 많이 먹은 후 비슷한 증상 유발 month 초부터 혈변 구토 증상 심하여 month 정도 치료 받으심 이후 닭고기만 조금 주고 식이관리하면서 유지 시 간헐적인 소화기 증상 정도로 유지 금일부터 구토 혈변 식욕 및 활력저하 보임 잘 씹지 못하는 것이 아닌지 문의 dental calculi stage gingivitis 개구 시 관찰하였을 때에는 이외 특이점은 없음 소화기 증상 완화 이후 진정 하 스켈링하고 이 때 필요 시 치과 방사선 촬영 등 시행 권장 objective hematochezia fecal swab and stain columnar cells encapsulated bacteria dehydration midly elevated crp mild thrombocytopenia treatment 입원 원치 않으셔서 금일 주간 수화 및 주사처치 퇴원 후 time 간 투약 처치 기본적으로 식이관리 필요함 hypoallergy 등 ce 증상 심화 시 즉시 내원 양호 시 month 뒤 상태 평가 근본적인 식이조절 필요 hypoallergy 권장 ,,"42,1,21,28", 상기에 해당하지 않는 소화기 질환 , 소화기 질환 ,"혈변,구토(급성/만성),식욕부진, 식욕저하,기력저하",혈변,580,19
Poodles(푸들),FS,2245,D_VIP,s 날이 더워지면서 기침을 많이 해요 다음 다뇨 다식 탈모 소양감 없음 pot blley time이상 복부초음파 local scan by hyuna findings 양측 부신 종대 좌측 time 우측 time 간 종대 관찰되나 에코 양호 imaging dx ddx hyperadrenocorticism steroid hepatopathy 쿠싱 appearence 보이며 alkp 상승 양측 부신 종대 확인 기침의 원인으로 기관지 염과 tc 소견 있으나 panting의 간섭 요인으로 쿠싱은 확인 반드시 필요 비용 부담 극심하여 최소의 검사 진행이 필요함 익일 lddst 제외하고 acth 통한 약물 용량 결정 후 치료 반응 볼 예정임 익일 acth 후 약물 반응 볼 예정 ,"기관지염, 기관허탈",35, 부 신피질 기능 항진증 · 커싱 증후군,내분비 질환 ,개구호흡,개구호흡,376,1
Yorkshire Terrier(요크셔 테리어),FS              ,2001,F_센트럴, history 임상증상은 잘 유지 오줌에서 하얀 점액 번 관찰됨 month 전에 month 전에 미용했고 피부 증상 심했음 objective 심장 관련 지표 등은 유지 간 수치 상승 신장 수치 일부 상승 및 고인 고칼슘혈증 신장 수치는 저평가되었을 가능성 있음 샅 허니아 방광 탈출 주위의 일부 액체 저류 위험성 고지 위험 시 즉시 내원하시도록 treatment amphogel 첨가 식후약은 식후 time 시점에서 furosemide 감량 silymarin 첨가 plan month 뒤 약물 처방 변경에 따른 상태에 따라 처방 month 가능 총 month 뒤 month 말 에는 금일 좋지 않았던 수치의 변화 확인 ,2081,"75,67,58", 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,"심잡음,간수치상승,허니아, 탈장",심잡음,347,14
Pomeranian(포메라이안),F,2279,A_라라,s 목욕 후에 콧물나고 체온이 높아져서 데리고 오심. 전반적인 혈액검사 초음파 소변검사 필요하다고 설명드림. 피부상태를 보아 내분비질병도 감별 필요함. 감염성 질환도 배제해야함. 홍역 인플루엔자등 발열 탈모 피부 발적 각질 내일 해피콜 필요함. 체온체크 및 식욕 여부 평가 ,,"6,3",,,"비강 분비 및 비출혈,발열/고열",비강 분비 및 비출혈,153,9
Chihuahua(치와와),F,2133,C_잠실ON,cc drooling 발작은 없음 유연 활력 감소. 배뇨 확인되지 않음. plr 감소. 좌안 결막 충혈. ,,31, 상기에 해당하지 않는 신경계 질환 , 신경 질환 ,유연,유연,59,16
Welsh Corgis(웰쉬 코기),F,2263,B_W, month 반전에 파향된 강아지 입양하심. 아현동 월드펫동물병원 홍역검사 양성판정후 month 치료 항체가검사후 홍역항체형성 확인 이후 time 동안 오연성페렴판정후 치료 몇일전부터 누워만 있을려고하고 낑낑거림. month 전부터 숨을 거칠게쉬고 안을려고하면 푹하고 늘어짐. 식욕정상 홍역후 후유증이 온것 같다고 설명을 들으심. 홍역 신경형증상발현등의 가능성설명 pcr등 추가검진 필요함을 설명드림. 우선 기본검진후 입원처치결정함. ,,"13,14,16", 개 디스템퍼 · CDV ,전신성의 질환,"허탈(붕괴),호흡곤란,발작",허탈(붕괴),243,18
Golden Retriever(골든 리트리버),M               ,2289,G_부천이지,s 저녁때부터 빈호흡 보임. 구토 설사없고 낮까지 특이사항 없었음. 보호자분 본원에서 year 전 근무하셨다함. 오랫동안 피부약을 먹었는데 스테로이드 포함되었을거라하심. rr bt pr 비용 민감하심. 흉부방사선 nsf hw test kit direct blood test alp chol bil bun 상승 hypochloremia ph 간담도계 질환 가능성 있어 입원 수액처치 필요하고 복부초음파 권유 드렸고 ct검사 필요할수도 있다고 안내함. 보호자분이 필요성은 인지하셨으나 비용문제로 데려간후 month 이내로 검사 내원 하신다합니다. 집에 있는 우루사와 프레비콕스 먹여도 되냐고 하셔서 그러시라고 했습니다. ,,35, 상기에 해당하지 전신성 질환 / 증상,전신성의 질환,개구호흡,개구호흡,345,1
Chihuahua(치와와),F               ,스케일링,E_24시아이, 발치. 스켈링. 치주염 총 개 발치. 상악 앞니 개. 상악 우측 송곳니 한개. 우측 송곳니 발치로 안해 우측 비강으로 염증 출혈물 등등 나오는지 관찰토록 당부했음. 이상 있으면 month 후 재진 그렇지 않으면 치료종결. ,2170,26,,,구취,구취,125,4
Scottich Fold Cat(스코티쉬 폴더 고양이),MN,2034,D_VIP, money 결제하심 기호연 콧물 덩어리가 나오지 않음. 맑은 콧물. month 전부터 코앞에 묻는 정도. 술 후 점액성 화농성 콧물이 관찰되어 회 코세정 진행. sx. 주사마취 후 호흡 양호 routine approach castration 삭모가 오래 걸려 수술 중간에 마취회복 작은 et tube 삽관 후 호흡마취 속행 마취회복 양호하게 완료됨 퇴원시 술부 양호한 것 확인됨. 지혈대 장착하고 퇴원. 내일 제거할 예정. 내일 후처치 시간예약 힘들어 오전중 대기 후 진료예정. 진료시 비루 체크. ,,"39,6", 재채기 / 콧물 (원인 미정) , 호흡기 질환 ,비강 분비 및 비출혈,비강 분비 및 비출혈,280,9
Domestic short hair(코숏),M               ,골절,E_24시아이, 분리형 창 아래 식욕 활기 백신 사상충 좌측 장골 골절 낙상으로 인해 골절 여겨짐 방광 초음파상 방광 파열소견 없음 혈검 상 금일 검사비 수술시 으로 정리 합이 진료게획서 복사 해놈 금일 day day 까지 수술할거면 내원 고지함 . ,-,77,,,골절,골절,132,2
K.C(Korean Cat),F,2022,A_라라,s 길낭이 구조하심. 아이들한테 둘려쌓여서 괴롭힘 당하고 있었다고 함. 체온 발열 있음. 호흡수 증가 청진은 양호 잡음 확인됨. 탈수 범백은 음성이나 설사 분번검사상 특이사항 없음. 콧물 코주위 지져분함. 상부호흡기 감염 의심. 하루 입원치료해서 치료반응보기로 함. 주사 세파 time 금일 세레니아 처치함. 내일도 컨디션 봐서 세레니아 pm time 처치 결정 네블라이져 tid 호흡수 체온측정 tid 내일 아이상태에 대해서 상담 time 금일은 쉬게하고 내일부터 급여해보기로 함. 내일 컨디션봐서 내복약 처치 ,,"6,2",,,"비강 분비 및 비출혈,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성)",비강 분비 및 비출혈,287,9
